,h3_hex_small_id,geometry
396,881f1b46dbfffff,"POLYGON ((13.85410507730168 51.04215219371605, 13.85190571929466 51.03782473007036, 13.85708441611985 51.0347587391572, 13.86446263227134 51.03602003637105, 13.86666280543692 51.04034746250048, 13.86148394736177 51.04341362895357, 13.85410507730168 51.04215219371605))"
397,881f1b5587fffff,"POLYGON ((13.65560613241981 51.03568891961753, 13.65342077938161 51.03135882716764, 13.65860419626425 51.02830230497187, 13.66597313469836 51.02957570041166, 13.668159305633 51.03390575753113, 13.66297572030541 51.03696245456265, 13.65560613241981 51.03568891961753))"
398,881f1b55d5fffff,"POLYGON ((13.65916531896675 51.05606198332018, 13.65697907956556 51.0517331323275, 13.66216391860935 51.04867751833581, 13.66953516553662 51.04995058043618, 13.67172222326093 51.05427939595678, 13.66653721580322 51.05733518487054, 13.65916531896675 51.05606198332018))"
399,881f1b46abfffff,"POLYGON ((13.82177075095599 51.0049978470783, 13.81957480822465 51.00066782187089, 13.82475160299133 50.99760145188883, 13.83212450281413 50.99886493183933, 13.83432126031068 51.00319492006678, 13.82914430328828 51.00626146534497, 13.82177075095599 51.0049978470783))"
400,881f1b568bfffff,"POLYGON ((13.70814106525483 51.13952711922509, 13.70594879076717 51.13520375214186, 13.71113857205251 51.13215016264493, 13.71852079492611 51.13341976485469, 13.7207138889908 51.1377430955113, 13.71552394067368 51.14079686040621, 13.70814106525483 51.13952711922509))"
401,881f1b086dfffff,"POLYGON ((13.82726393757151 51.10865084637563, 13.82506434632669 51.10432700592551, 13.83024869645832 51.10126588100768, 13.83763280044214 51.10252842086895, 13.83983320879718 51.10685222375907, 13.83464869612757 51.10991352436925, 13.82726393757151 51.10865084637563))"
402,881f1b0b39fffff,"POLYGON ((13.80212505181757 51.1122436788397, 13.79992709547312 51.10791976365038, 13.80511237659395 51.10486007211835, 13.812495777601 51.10612412017684, 13.81469455150887 51.11044799806005, 13.80950910691551 51.11350786521223, 13.80212505181757 51.1122436788397))"
403,881f1b55c7fffff,"POLYGON ((13.63705236899376 51.0522396500196, 13.63486778924904 51.04791032637484, 13.64005291725078 51.04485560372218, 13.6474227942649 51.04613002990474, 13.64960819256168 51.05045931833703, 13.64442289536049 51.05351421582064, 13.63705236899376 51.0522396500196))"
404,881f1b56e7fffff,"POLYGON ((13.66685481951737 51.12452297432591, 13.66466589415865 51.12019825441539, 13.66985563228213 51.11714590795778, 13.67723446429788 51.11841810623292, 13.67942420947881 51.1227427902407, 13.67423430289042 51.12579531189753, 13.66685481951737 51.12452297432591))"
405,881f1b098bfffff,"POLYGON ((13.90499480134351 51.06269179684075, 13.90279126135681 51.05836613187886, 13.90797013293646 51.05529872250571, 13.91535270406047 51.05655680233013, 13.91755705893578 51.06088242912224, 13.91237802786811 51.06395001428098, 13.90499480134351 51.06269179684075))"
406,881f1b4655fffff,"POLYGON ((13.74706151395081 51.04355303100799, 13.74486955098141 51.0392244309938, 13.75005116918468 51.03616380279797, 13.75742491558211 51.03743159945684, 13.75961769530792 51.04176016310786, 13.75443591194871 51.04482096648452, 13.74706151395081 51.04355303100799))"
407,881f1b468bfffff,"POLYGON ((13.83793316909927 51.02357812784424, 13.83573551936818 51.01924938287576, 13.84091326546402 51.01618320253186, 13.84828882311352 51.01744559175978, 13.85048728780672 51.02177429948016, 13.8453093799575 51.02484065524202, 13.83793316909927 51.02357812784424))"
408,881f1b5425fffff,"POLYGON ((13.60593241935729 51.07055844301498, 13.60374943361397 51.06622985354625, 13.60893672927234 51.06317764783688, 13.6163071811622 51.06445385682937, 13.61849098633549 51.06878241133103, 13.61330352025705 51.07183479182872, 13.60593241935729 51.07055844301498))"
409,881f1b4695fffff,"POLYGON ((13.85346610367982 51.01437869573157, 13.85126766505516 51.01004958589803, 13.85644431845824 51.00698214967326, 13.86381957170024 51.00824364786617, 13.86601882484435 51.01257272032935, 13.86084201029622 51.01564033199122, 13.85346610367982 51.01437869573157))"
410,881f1b090dfffff,"POLYGON ((13.79491600232229 51.07152298502085, 13.7927198316508 51.06719657973932, 13.79790227241305 51.06413507510821, 13.80528104746035 51.06539980033366, 13.8074780348455 51.06972616859245, 13.80229543053879 51.07278784866989, 13.79491600232229 51.07152298502085))"
411,881f1b19e7fffff,"POLYGON ((13.73387852618961 51.16367718142991, 13.73168369678234 51.1593555361293, 13.7368746073957 51.15630196214519, 13.74426051369337 51.15756985790682, 13.74645616287233 51.16189146637931, 13.741265086051 51.16494521593971, 13.73387852618961 51.16367718142991))"
412,881f1b09a7fffff,"POLYGON ((13.88219719052376 51.03114645088785, 13.87999622900596 51.02681866010128, 13.88517336487478 51.02375069740781, 13.892551622506 51.02501034992778, 13.89475339851199 51.02933810294903, 13.88957610246799 51.03240624123693, 13.88219719052376 51.03114645088785))"
413,881f1b4657fffff,"POLYGON ((13.75961769530792 51.04176016310786, 13.75742491558211 51.03743159945684, 13.7626060717044 51.03437025514137, 13.76998017231171 51.0356372992809, 13.77217376856925 51.0399658264416, 13.76699244775658 51.04302734597444, 13.75961769530792 51.04176016310786))"
414,881f1b5695fffff,"POLYGON ((13.72371011445171 51.13036545812611, 13.72151704428553 51.1260417245903, 13.72670573513935 51.12298687609645, 13.73408766264814 51.12425558574182, 13.73628155194908 51.12857928272885, 13.73109269467539 51.1316343066407, 13.72371011445171 51.13036545812611))"
415,881f1b09d5fffff,"POLYGON ((13.90201886849146 51.0700839283393, 13.89981530150524 51.06575866597922, 13.90499480134351 51.06269179684075, 13.91237802786811 51.06395001428098, 13.91458240995977 51.06827523846645, 13.90940275049101 51.07134228340754, 13.90201886849146 51.0700839283393))"
416,881f1b0965fffff,"POLYGON ((13.7632088605192 51.06213193025679, 13.76101519036987 51.05780460986821, 13.76619776606338 51.0547441722491, 13.77357417663086 51.05601087973617, 13.77576866373671 51.06033816349291, 13.77058592338747 51.06339877641576, 13.7632088605192 51.06213193025679))"
417,881f1b0865fffff,"POLYGON ((13.83024869645832 51.10126588100768, 13.82804913094349 51.096941637752, 13.83323285244996 51.09387997189135, 13.84061630193521 51.09514237363239, 13.84281668434319 51.099466579333, 13.83763280044214 51.10252842086895, 13.83024869645832 51.10126588100768))"
418,881f1b0961fffff,"POLYGON ((13.77278043524734 51.06772565779563, 13.77058592338747 51.06339877641576, 13.77576866373671 51.06033816349291, 13.78314608034821 51.0616042566144, 13.78534140915615 51.06593110123053, 13.78015850447352 51.06899188951026, 13.77278043524734 51.06772565779563))"
419,881f1b0921fffff,"POLYGON ((13.79131470263322 51.051153810252, 13.78911942381331 51.04682616092981, 13.79430044549215 51.0437637499834, 13.80167690964013 51.04502881302069, 13.80387300474925 51.04935642546163, 13.79869181949024 51.05241901176785, 13.79131470263322 51.051153810252))"
420,881f1b0b67fffff,"POLYGON ((13.75483839430995 51.11203080616006, 13.75264373490637 51.10770634024048, 13.75783024363171 51.10464897461609, 13.76521157702671 51.10591589947496, 13.76740705468017 51.11024032860147, 13.76222038075778 51.11329786968352, 13.75483839430995 51.11203080616006))"
421,881f1b5419fffff,"POLYGON ((13.66328979061074 51.1041696991302, 13.66110175364857 51.09984373557576, 13.66629006702186 51.09679048032683, 13.67366658592222 51.09806301354174, 13.67585544227878 51.10238894133553, 13.67066696040918 51.10544237169647, 13.66328979061074 51.1041696991302))"
422,881f1b44c9fffff,"POLYGON ((13.82773185385011 50.9902041145273, 13.82553596228176 50.98587328552662, 13.83071150369809 50.98280583512157, 13.838083098722 50.98406903847545, 13.84027980462332 50.98839983050547, 13.8351041012368 50.99146745617355, 13.82773185385011 50.9902041145273))"
423,881f1b082dfffff,"POLYGON ((13.84579955718782 51.09207999123963, 13.84359920077328 51.08775538278542, 13.84878182749755 51.0846924596049, 13.85616497248995 51.08595396920568, 13.85836614535364 51.09027853998281, 13.8531833568452 51.09334163885754, 13.84579955718782 51.09207999123963))"
424,881f1b46bdfffff,"POLYGON ((13.83432126031068 51.00319492006678, 13.83212450281413 50.99886493183933, 13.83730083295882 50.99579784633127, 13.84467408245965 50.99706057373982, 13.84687165449554 51.00139052486027, 13.84169516256038 51.00445778570042, 13.83432126031068 51.00319492006678))"
425,881f1b54b5fffff,"POLYGON ((13.72852154844338 51.06011869671033, 13.72633035444669 51.05579086488897, 13.73151368873626 51.05273203515185, 13.73888838300077 51.05400086208027, 13.74108039441161 51.05832865765615, 13.73589689421254 51.06138766257048, 13.72852154844338 51.06011869671033))"
426,881f1b46d1fffff,"POLYGON ((13.844527852113 51.03656267953844, 13.84232933542116 51.03223477621739, 13.84750787067309 51.02916896079154, 13.85488508425935 51.03043087322069, 13.85708441611985 51.0347587391572, 13.85190571929466 51.03782473007036, 13.844527852113 51.03656267953844))"
427,881f1b464bfffff,"POLYGON ((13.73151368873626 51.05273203515185, 13.72932251872026 51.04840380108742, 13.73450522570254 51.04534443017074, 13.741879268535 51.04661311817919, 13.74407125574849 51.05094131600292, 13.73888838300077 51.05400086208027, 13.73151368873626 51.05273203515185))"
428,881f1b093dfffff,"POLYGON ((13.81344741030127 51.05494804697444, 13.81125047367801 51.05062087387574, 13.81643119447918 51.04755757143985, 13.82380901476417 51.04882126667506, 13.82600676744173 51.05314840263367, 13.82082588384913 51.05621188051847, 13.81344741030127 51.05494804697444))"
429,881f1b46b1fffff,"POLYGON ((13.84687165449554 51.00139052486027, 13.84467408245965 50.99706057373982, 13.84984994749396 50.99399277275624, 13.85722354595862 50.99525474754638, 13.85942193230786 50.99958466143279, 13.85424590594826 51.00265263778436, 13.84687165449554 51.00139052486027))"
430,881f1b54abfffff,"POLYGON ((13.71296857465355 51.06929230436189, 13.71077817457813 51.06496483871782, 13.71596259732086 51.06190726670405, 13.72333758672719 51.06317698519876, 13.72552880465773 51.06750441471977, 13.72034421539552 51.07056216189051, 13.71296857465355 51.06929230436189))"
431,881f1b56a1fffff,"POLYGON ((13.68242374255461 51.11536504260688, 13.68023402054433 51.11103995590966, 13.68542267058889 51.10798635038282, 13.69280121056564 51.1092576563549, 13.69499175195696 51.11358270702704, 13.68980293405915 51.1166364877736, 13.68242374255461 51.11536504260688))"
432,881f1b096dfffff,"POLYGON ((13.76021935189257 51.06951874483175, 13.758025657206 51.06519182681524, 13.7632088605192 51.06213193025679, 13.77058592338747 51.06339877641576, 13.77278043524734 51.06772565779563, 13.76759706713458 51.07078572967453, 13.76021935189257 51.06951874483175))"
433,881f1b0b41fffff,"POLYGON ((13.76801242388081 51.1379717042165, 13.76581602903814 51.13364892349329, 13.77100412549459 51.13059228981579, 13.77838878170207 51.13185826128441, 13.78058599521237 51.13618100494052, 13.77539773391672 51.1392378142165, 13.76801242388081 51.1379717042165))"
434,881f1b0905fffff,"POLYGON ((13.79790227241305 51.06413507510821, 13.79570612688251 51.05980826738292, 13.80088793983331 51.05674622187964, 13.80826606178469 51.05801080869345, 13.81046302381212 51.06233757940085, 13.80528104746035 51.06539980033366, 13.79790227241305 51.06413507510821))"
435,881f1b55d7fffff,"POLYGON ((13.67172222326093 51.05427939595678, 13.66953516553662 51.04995058043618, 13.67471954593202 51.04689424998435, 13.68209115206878 51.04816656011523, 13.6842790278931 51.05249534003639, 13.67909447954908 51.05555184544752, 13.67172222326093 51.05427939595678))"
436,881f1b4659fffff,"POLYGON ((13.75363913402009 51.0565371495121, 13.75144630541958 51.0522093903089, 13.75662871613521 51.04914912794034, 13.76400412049802 51.05041644954578, 13.76619776606338 51.0547441722491, 13.76101519036987 51.05780460986821, 13.75363913402009 51.0565371495121))"
437,881f1b5463fffff,"POLYGON ((13.60947825390489 51.09092117678387, 13.60729438278283 51.08659382905313, 13.6124831033727 51.08354253265666, 13.61985586554353 51.08481840913733, 13.62204055652382 51.08914572175905, 13.61685166554328 51.09219719303056, 13.60947825390489 51.09092117678387))"
438,881f1b5433fffff,"POLYGON ((13.66272662987578 51.07642917117004, 13.66053950345954 51.07210156230662, 13.66572576539906 51.06904685667576, 13.67309932220601 51.0703195849211, 13.67528726737233 51.07464715817068, 13.67010083705012 51.07770203881016, 13.66272662987578 51.07642917117004))"
439,881f1b56c3fffff,"POLYGON ((13.69256874490238 51.14868500258559, 13.69037726679989 51.14436200212857, 13.69556813809385 51.14130967191553, 13.70295065520306 51.14258016680313, 13.7051429533247 51.1469031309557, 13.69995191438679 51.14995563654655, 13.69256874490238 51.14868500258559))"
440,881f1b08adfffff,"POLYGON ((13.93376315872609 51.07943894828674, 13.9315570919456 51.07511460623523, 13.9367364410155 51.07204666934813, 13.94412201544956 51.07330289859104, 13.94632889708438 51.07762720207798, 13.94114938950065 51.08069531490783, 13.93376315872609 51.07943894828674))"
441,881f1b0947fffff,"POLYGON ((13.79192912939475 51.07890995149117, 13.78973293362882 51.07458394871061, 13.79491600232229 51.07152298502085, 13.80229543053879 51.07278784866989, 13.80449244323521 51.07711381442288, 13.79930921085374 51.08017495357574, 13.79192912939475 51.07890995149117))"
442,881f1b542bfffff,"POLYGON ((13.62504412906351 51.0817663957973, 13.62285946023557 51.0774386808567, 13.62804709641397 51.07438612551667, 13.63541957126835 51.07566111024239, 13.63760505951516 51.07998878995136, 13.63241725355701 51.08304152018768, 13.62504412906351 51.0817663957973))"
443,881f1b09c3fffff,"POLYGON ((13.88945520509874 51.07189114785948, 13.88725245344572 51.06756584745158, 13.89243242156549 51.06449969438442, 13.89981530150524 51.06575866597922, 13.90201886849146 51.0700839283393, 13.89683874027429 51.07315025717364, 13.88945520509874 51.07189114785948))"
444,881f1b0b51fffff,"POLYGON ((13.80274434943339 51.13997570178727, 13.80054547393961 51.13565343567365, 13.80573280541861 51.13259519222696, 13.81311917604092 51.13385903919066, 13.81531886974089 51.13818126785122, 13.81013137468168 51.1412396870225, 13.80274434943339 51.13997570178727))"
445,881f1b0b3dfffff,"POLYGON ((13.79254404703028 51.10665496160915, 13.79034693355402 51.10233060644995, 13.79553205087889 51.09927109048484, 13.80291444554516 51.10053575413335, 13.80511237659395 51.10486007211835, 13.79992709547312 51.10791976365038, 13.79254404703028 51.10665496160915))"
446,881f1b55ddfffff,"POLYGON ((13.65616611501542 51.06344550452414, 13.6539798528864 51.05911705568849, 13.65916531896675 51.05606198332018, 13.66653721580322 51.05733518487054, 13.66872429647202 51.06166359822932, 13.66353866183295 51.06471884553604, 13.65616611501542 51.06344550452414))"
447,881f1b4663fffff,"POLYGON ((13.71837099384047 51.02675842888507, 13.71618155355092 51.02242851436122, 13.72136267435751 51.01936841138858, 13.72873340164236 51.02063804793997, 13.73092365871177 51.02496792649659, 13.72574237178503 51.02802820449043, 13.71837099384047 51.02675842888507))"
448,881f1b5495fffff,"POLYGON ((13.74466676835828 51.07869555339847, 13.74247386679624 51.07436900129689, 13.74765816029787 51.07131036236747, 13.75503552084012 51.07257810026047, 13.75722924001727 51.07690461584772, 13.75204478110595 51.07996343007768, 13.74466676835828 51.07869555339847))"
449,881f1b4699fffff,"POLYGON ((13.86006315353902 51.02736434198828, 13.85786384787125 51.02303607381856, 13.86304128972521 51.01996900233654, 13.87041819828088 51.02123002353921, 13.87261831867426 51.02555825420217, 13.8674407158557 51.02862550119051, 13.86006315353902 51.02736434198828))"
450,881f1b56bdfffff,"POLYGON ((13.70456268638751 51.1191780108266, 13.70237130223415 51.11485339900611, 13.707559659281 51.11179890118712, 13.71493956761461 51.11306883989946, 13.71713177091767 51.11739341543547, 13.71194324680622 51.12044808856503, 13.70456268638751 51.1191780108266))"
451,881f1b56c7fffff,"POLYGON ((13.68299510871744 51.14309075361361, 13.68080447405761 51.13876731405873, 13.68599517738535 51.13571515916958, 13.69337668340789 51.13698626853287, 13.69556813809385 51.14130967191553, 13.69037726679989 51.14436200212857, 13.68299510871744 51.14309075361361))"
452,881f1b56b7fffff,"POLYGON ((13.72012746331855 51.11001362505631, 13.71793528383774 51.105688646816, 13.72312255125382 51.10263289032783, 13.7305021646728 51.1039019367706, 13.73269516286153 51.10822687860416, 13.72750772899222 51.11128281042306, 13.72012746331855 51.11001362505631))"
453,881f1b0b21fffff,"POLYGON ((13.77039762244304 51.10285781702116, 13.76820216948047 51.09853298517064, 13.77338758651057 51.09547436141383, 13.78076862115829 51.09674039405161, 13.78296489192801 51.10106518898693, 13.77777931031191 51.10412398822103, 13.77039762244304 51.10285781702116))"
454,881f1b5437fffff,"POLYGON ((13.65316630658904 51.07082808182151, 13.6509800217794 51.06650003520016, 13.65616611501542 51.06344550452414, 13.66353866183295 51.06471884553604, 13.66572576539906 51.06904685667576, 13.66053950345954 51.07210156230662, 13.65316630658904 51.07082808182151))"
455,881f1b5595fffff,"POLYGON ((13.67771626465152 51.03950816043839, 13.67552925295755 51.0351785407663, 13.68071237958557 51.03212112744541, 13.68808268563556 51.03339315889144, 13.69027051499648 51.03772274297359, 13.6850872207089 51.04078033122104, 13.67771626465152 51.03950816043839))"
456,881f1b54c9fffff,"POLYGON ((13.69798940022583 51.10620333379273, 13.6957988822695 51.10187788048296, 13.70098644381157 51.09882301617372, 13.70836469062062 51.10009342995557, 13.71055602751674 51.10441884711796, 13.70536829873276 51.10747388666729, 13.69798940022583 51.10620333379273))"
457,881f1b09cbfffff,"POLYGON ((13.88647738701219 51.07928165828981, 13.88427460862247 51.07495676053609, 13.88945520509874 51.07189114785948, 13.89683874027429 51.07315025717364, 13.89904233421406 51.07747511687468, 13.89386157749778 51.08054090533553, 13.88647738701219 51.07928165828981))"
458,881f1b4639fffff,"POLYGON ((13.75602867141147 51.0213825172398, 13.75383678145459 51.01705271099943, 13.75901651873635 51.01399046014564, 13.76638831076862 51.01525784042231, 13.76858101683266 51.01958761031372, 13.76340111482606 51.02265003629874, 13.75602867141147 51.0213825172398))"
459,881f1b084dfffff,"POLYGON ((13.84345217144361 51.12720543733009, 13.84125086799061 51.12288288091397, 13.8464361719064 51.119821945536, 13.85382294137785 51.12108339077995, 13.85602506213865 51.12540590936737, 13.85083959618971 51.12846702056087, 13.84345217144361 51.12720543733009))"
460,881f1b0839fffff,"POLYGON ((13.89010912116707 51.09964302343736, 13.88790544664278 51.09531937205597, 13.89308746071824 51.09225466455, 13.90047330958861 51.09351343257562, 13.90267780008612 51.0978370457628, 13.89749562580967 51.10090192913987, 13.89010912116707 51.09964302343736))"
461,881f1b0b55fffff,"POLYGON ((13.79315945612817 51.13438883428685, 13.79096142417627 51.13006612782484, 13.79614859175131 51.12700806004935, 13.80353395525147 51.128272523086, 13.80573280541861 51.13259519222696, 13.80054547393961 51.13565343567365, 13.79315945612817 51.13438883428685))"
462,881f1b082bfffff,"POLYGON ((13.86795230997901 51.09586356361075, 13.86575029446584 51.09153943340094, 13.87093261573998 51.08847561809456, 13.87831711358971 51.0897357572365, 13.88051994531452 51.09405984951059, 13.87533746304749 51.09712384059977, 13.86795230997901 51.09586356361075))"
463,881f1b5687fffff,"POLYGON ((13.70156510866962 51.12655617591118, 13.69937370095828 51.12223196684671, 13.70456268638751 51.1191780108266, 13.71194324680622 51.12044808856503, 13.71413547388456 51.12477226134006, 13.70894632124598 51.12782639268752, 13.70156510866962 51.12655617591118))"
464,881f1b54b7fffff,"POLYGON ((13.74108039441161 51.05832865765615, 13.73888838300077 51.05400086208027, 13.74407125574849 51.05094131600292, 13.75144630541958 51.0522093903089, 13.75363913402009 51.0565371495121, 13.74845609582861 51.05959687080338, 13.74108039441161 51.05832865765615))"
