trip,city,b_state,b_boardcomputer,b_battery_pack,p_bikes,p_address,b_lock_types,p_spot,p_name,p_lng,p_bike_racks,b_pedelec_battery,b_active,b_electric_lock,p_lat,datetime,p_terminal_type,p_special_racks,p_rack_locks,p_bike_types,p_bike,p_maintenance,b_bike_type,p_free_special_racks,b_number,p_free_racks,p_place_type,p_booked_bikes,p_uid,p_number
first,dresden,ok,7551006347,,1,,frame_lock,False,BIKE 93410,13.755867777778,0,,True,True,51.062551111111,2019-05-13 00:00:00,,0,False,"{""undefined"": 1}",True,False,0,0,93410,0,12,0,15664201,0
start,dresden,ok,7551006347,,1,,frame_lock,False,BIKE 93410,13.75601,0,,True,True,51.062564444444,2019-05-13 03:29:00,,0,False,"{""undefined"": 1}",True,False,0,0,93410,0,12,0,15664201,0
end,dresden,ok,7551006347,,1,,frame_lock,False,BIKE 93410,13.733548888889,0,,True,True,51.041537777778,2019-05-13 03:42:00,,0,False,"{""undefined"": 1}",True,False,0,0,93410,0,12,0,15672403,0
start,dresden,ok,7551006347,,2,,frame_lock,True,Hauptbahnhof,13.733623623848,0,,True,True,51.040476453474,2019-05-13 06:47:00,,0,False,"{""undefined"": 1, ""71"": 1}",False,True,0,0,93410,0,0,0,120,4313
end,dresden,ok,7551006347,,3,,frame_lock,True,Altmarkt / Seestraße ,13.736944198608,0,,True,True,51.049427508558,2019-05-13 07:47:00,,0,False,"{""undefined"": 2, ""15"": 1}",False,False,0,0,93410,0,0,0,43026,4413
start,dresden,ok,7551006347,,3,,frame_lock,True,Altmarkt / Seestraße ,13.736944198608,0,,True,True,51.049427508558,2019-05-13 18:21:00,,0,False,"{""undefined"": 1, ""15"": 1, ""71"": 1}",False,False,0,0,93410,0,0,0,43026,4413
start,dresden,ok,7551006347,,1,,frame_lock,False,BIKE 93410,13.746241111111,0,,True,True,51.049844444444,2019-05-13 18:28:00,,0,False,"{""undefined"": 1}",True,False,0,0,93410,0,12,0,15707166,0
end,dresden,ok,7551006347,,1,,frame_lock,False,BIKE 93410,13.746335555556,0,,True,True,51.049817777778,2019-05-13 18:30:00,,0,False,"{""undefined"": 1}",True,False,0,0,93410,0,12,0,15707166,0
start,dresden,ok,7551006347,,1,,frame_lock,False,BIKE 93410,13.746335555556,0,,True,True,51.049817777778,2019-05-13 18:46:00,,0,False,"{""undefined"": 1}",True,False,0,0,93410,0,12,0,15707166,0
end,dresden,ok,7551006347,,1,,frame_lock,False,BIKE 93410,13.753221111111,0,,True,True,51.046004444444,2019-05-13 18:52:00,,0,False,"{""undefined"": 1}",True,False,0,0,93410,0,12,0,15708066,0
start,dresden,ok,7551006347,,1,,frame_lock,False,BIKE 93410,13.753245555556,0,,True,True,51.046013333333,2019-05-13 20:39:00,,0,False,"{""undefined"": 1}",True,False,0,0,93410,0,12,0,15708066,0
end,dresden,ok,7551006347,,1,,frame_lock,True,Weberplatz,13.74926,0,,True,True,51.03022,2019-05-13 20:50:00,traffic_sign,0,False,"{""undefined"": 1}",False,False,0,0,93410,0,0,0,4783682,4457
start,dresden,ok,7551006347,,1,,frame_lock,True,Weberplatz,13.74926,0,,True,True,51.03022,2019-05-13 20:57:00,traffic_sign,0,False,"{""undefined"": 1}",False,False,0,0,93410,0,0,0,4783682,4457
end,dresden,ok,7551006347,,1,,frame_lock,True,Weberplatz,13.74926,0,,True,True,51.03022,2019-05-13 20:59:00,traffic_sign,0,False,"{""undefined"": 1}",False,False,0,0,93410,0,0,0,4783682,4457
start,dresden,ok,7551006347,,3,,frame_lock,True,Weberplatz,13.74926,0,,True,True,51.03022,2019-05-13 21:17:00,traffic_sign,0,False,"{""undefined"": 1, ""15"": 2}",False,False,0,0,93410,0,0,0,4783682,4457
end,dresden,ok,7551006347,,5,,frame_lock,True,Bischofsplatz (S-Bahn),13.746272921562,0,,True,True,51.071925666476,2019-05-13 21:40:00,free,0,False,"{""undefined"": 3, ""15"": 2}",False,False,0,0,93410,0,0,0,10299456,4469
last,dresden,ok,7551006347,,5,,frame_lock,True,Bischofsplatz (S-Bahn),13.746272921562,0,,True,True,51.071925666476,2019-05-13 23:59:00,free,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93410,0,0,0,10299456,4469
first,dresden,ok,7551012860,,1,,frame_lock,False,BIKE 93870,13.774096666667,0,,True,True,51.060262222222,2019-05-13 00:00:00,,0,False,"{""71"": 1}",True,False,71,0,93870,0,12,0,15654167,0
start,dresden,ok,7551012860,,1,,frame_lock,False,BIKE 93870,13.773907777778,0,,True,True,51.060351111111,2019-05-13 10:18:00,,0,False,"{""71"": 1}",True,False,71,0,93870,0,12,0,15654167,0
end,dresden,ok,7551012860,,1,,frame_lock,False,BIKE 93870,13.780944444444,0,,True,True,51.055768888889,2019-05-13 10:24:00,,0,False,"{""71"": 1}",True,False,71,0,93870,0,12,0,15684654,0
start,dresden,ok,7551012860,,1,,frame_lock,False,BIKE 93870,13.780944444444,0,,True,True,51.055768888889,2019-05-13 11:02:00,,0,False,"{""71"": 1}",True,False,71,0,93870,0,12,0,15684654,0
end,dresden,ok,7551012860,,1,,frame_lock,False,BIKE 93870,13.736665555556,0,,True,True,51.048502222222,2019-05-13 11:24:00,,0,False,"{""71"": 1}",True,False,71,0,93870,0,12,0,15686871,0
start,dresden,ok,7551012860,,2,,frame_lock,True,Altmarkt / Seestraße ,13.736944198608,0,,True,True,51.049427508558,2019-05-13 18:28:00,,0,False,"{""15"": 1, ""71"": 1}",False,False,71,0,93870,0,0,0,43026,4413
end,dresden,ok,7551012860,,2,,frame_lock,True,Altmarkt / Seestraße ,13.736944198608,0,,True,True,51.049427508558,2019-05-13 18:30:00,,0,False,"{""15"": 1, ""71"": 1}",False,False,71,0,93870,0,0,0,43026,4413
start,dresden,ok,7551012860,,2,,frame_lock,True,Altmarkt / Seestraße ,13.736944198608,0,,True,True,51.049427508558,2019-05-13 20:57:00,,0,False,"{""15"": 1, ""71"": 1}",False,False,71,0,93870,0,0,0,43026,4413
end,dresden,ok,7551012860,,2,,frame_lock,True,Altmarkt / Seestraße ,13.736944198608,0,,True,True,51.049427508558,2019-05-13 20:59:00,,0,False,"{""15"": 1, ""71"": 1}",False,False,71,0,93870,0,0,0,43026,4413
last,dresden,ok,7551012860,,2,,frame_lock,True,Altmarkt / Seestraße ,13.736944198608,0,,True,True,51.049427508558,2019-05-13 23:59:00,,0,False,"{""15"": 1, ""71"": 1}",False,False,71,0,93870,0,0,0,43026,4413
first,dresden,ok,7551005456,,1,,frame_lock,False,BIKE 93546,13.724966666667,0,,True,True,51.058764444444,2019-05-13 00:00:00,,0,False,"{""15"": 1}",True,False,15,0,93546,0,12,0,15668172,0
start,dresden,ok,7551005456,,3,,frame_lock,True,Sächsische Zeitung / Haus der Presse,13.728811740875,6,,True,True,51.057284394171,2019-05-13 10:20:00,,0,False,"{""15"": 3}",False,False,15,0,93546,3,0,0,265880,4303
end,dresden,ok,7551005456,,2,,frame_lock,True,Alter katholischer Friedhof,13.718238472939,0,,True,True,51.059813151008,2019-05-13 10:41:00,,0,False,"{""15"": 1, ""71"": 1}",False,False,15,0,93546,0,0,0,264543,4343
start,dresden,ok,7551005456,,1,,frame_lock,True,Alter katholischer Friedhof,13.718238472939,0,,True,True,51.059813151008,2019-05-13 11:30:00,,0,False,"{""15"": 1}",False,False,15,0,93546,0,0,0,264543,4343
end,dresden,ok,7551005456,,1,,frame_lock,False,BIKE 93546,13.713545555556,0,,True,True,51.058342222222,2019-05-13 11:33:00,,0,False,"{""15"": 1}",True,False,15,0,93546,0,12,0,15687190,0
start,dresden,ok,7551005456,,1,,frame_lock,False,BIKE 93546,13.713448888889,0,,True,True,51.058284444444,2019-05-13 18:28:00,,0,False,"{""15"": 1}",True,False,15,0,93546,0,12,0,15687190,0
end,dresden,ok,7551005456,,1,,frame_lock,False,BIKE 93546,13.713448888889,0,,True,True,51.058284444444,2019-05-13 18:30:00,,0,False,"{""15"": 1}",True,False,15,0,93546,0,12,0,15687190,0
start,dresden,ok,7551005456,,1,,frame_lock,False,BIKE 93546,13.713545555556,0,,True,True,51.058328888889,2019-05-13 20:57:00,,0,False,"{""15"": 1}",True,False,15,0,93546,0,12,0,15687190,0
end,dresden,ok,7551005456,,1,,frame_lock,False,BIKE 93546,13.713545555556,0,,True,True,51.058328888889,2019-05-13 20:59:00,,0,False,"{""15"": 1}",True,False,15,0,93546,0,12,0,15687190,0
last,dresden,ok,7551005456,,1,,frame_lock,False,BIKE 93546,13.713448888889,0,,True,True,51.058284444444,2019-05-13 23:59:00,,0,False,"{""15"": 1}",True,False,15,0,93546,0,12,0,15714395,0
first,dresden,ok,7551004182,,5,,frame_lock,True,Wundtstr. / Zellescher Weg,13.74773,0,,True,True,51.02837,2019-05-13 04:33:00,free,0,False,"{""undefined"": 2, ""15"": 2, ""71"": 1}",False,False,15,0,93661,0,0,0,4405670,4458
start,dresden,ok,7551004182,,2,,frame_lock,True,Wundtstr. / Zellescher Weg,13.74773,0,,True,True,51.02837,2019-05-13 06:25:00,free,0,False,"{""undefined"": 1, ""15"": 1}",False,False,15,0,93661,0,0,0,4405670,4458
end,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.736421111111,0,,True,True,51.034595555556,2019-05-13 06:33:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15676310,0
start,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.736421111111,0,,True,True,51.034595555556,2019-05-13 08:28:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15676310,0
end,dresden,ok,7551004182,,1,,frame_lock,True,HTW Dresden / Schnorrstraße,13.734632134438,0,,True,True,51.035443676568,2019-05-13 08:37:00,,0,False,"{""15"": 1}",False,False,15,0,93661,0,0,0,264544,4344
start,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.735467777778,0,,True,True,51.034742222222,2019-05-13 09:28:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15681027,0
end,dresden,ok,7551004182,,4,,frame_lock,True,Pirnaischer Platz,13.74415397644,0,,True,True,51.048972240425,2019-05-13 09:39:00,,0,False,"{""undefined"": 1, ""15"": 3}",False,False,15,0,93661,0,0,0,9972732,4315
start,dresden,ok,7551004182,,3,,frame_lock,True,Pirnaischer Platz,13.74415397644,0,,True,True,51.048972240425,2019-05-13 13:36:00,,0,False,"{""undefined"": 1, ""15"": 2}",False,False,15,0,93661,0,0,0,9972732,4315
end,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.750474444444,0,,True,True,51.061164444444,2019-05-13 16:42:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15702431,0
start,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.75001,0,,True,True,51.061035555556,2019-05-13 17:15:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15702431,0
end,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.774395555556,0,,True,True,51.058293333333,2019-05-13 17:28:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15704696,0
start,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.774432222222,0,,True,True,51.058355555556,2019-05-13 18:28:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15704696,0
end,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.774432222222,0,,True,True,51.058355555556,2019-05-13 18:30:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15704696,0
start,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.772222222222,0,,True,True,51.058773333333,2019-05-13 20:57:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15709447,0
end,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.772222222222,0,,True,True,51.058773333333,2019-05-13 20:59:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15709447,0
last,dresden,ok,7551004182,,1,,frame_lock,False,BIKE 93661,13.77438,0,,True,True,51.058293333333,2019-05-13 23:59:00,,0,False,"{""15"": 1}",True,False,15,0,93661,0,12,0,15712395,0
first,dresden,ok,7551006363,,1,,frame_lock,True,Kleinzschachwitz - Endhaltestelle DVB,13.854473233223,0,,True,True,51.008411824579,2019-05-13 00:00:00,,0,False,"{""15"": 1}",False,False,15,0,93552,0,0,0,264556,4354
start,dresden,ok,7551006363,,1,,frame_lock,True,Kleinzschachwitz - Endhaltestelle DVB,13.854473233223,0,,True,True,51.008411824579,2019-05-13 18:28:00,,0,False,"{""15"": 1}",False,False,15,0,93552,0,0,0,264556,4354
end,dresden,ok,7551006363,,1,,frame_lock,True,Kleinzschachwitz - Endhaltestelle DVB,13.854473233223,0,,True,True,51.008411824579,2019-05-13 18:30:00,,0,False,"{""15"": 1}",False,False,15,0,93552,0,0,0,264556,4354
start,dresden,ok,7551006363,,1,,frame_lock,True,Kleinzschachwitz - Endhaltestelle DVB,13.854473233223,0,,True,True,51.008411824579,2019-05-13 20:57:00,,0,False,"{""15"": 1}",False,False,15,0,93552,0,0,0,264556,4354
end,dresden,ok,7551006363,,1,,frame_lock,True,Kleinzschachwitz - Endhaltestelle DVB,13.854473233223,0,,True,True,51.008411824579,2019-05-13 20:59:00,,0,False,"{""15"": 1}",False,False,15,0,93552,0,0,0,264556,4354
last,dresden,ok,7551006363,,1,,frame_lock,True,Kleinzschachwitz - Endhaltestelle DVB,13.854473233223,0,,True,True,51.008411824579,2019-05-13 23:59:00,,0,False,"{""15"": 1}",False,False,15,0,93552,0,0,0,264556,4354
first,dresden,ok,7551003137,,5,,frame_lock,True,Pirnaischer Platz,13.74415397644,0,,True,True,51.048972240425,2019-05-13 09:04:00,,0,False,"{""undefined"": 2, ""15"": 2, ""71"": 1}",False,False,0,0,93452,0,0,0,9972732,4315
start,dresden,ok,7551003137,,5,,frame_lock,True,Pirnaischer Platz,13.74415397644,0,,True,True,51.048972240425,2019-05-13 09:13:00,,0,False,"{""undefined"": 2, ""15"": 2, ""71"": 1}",False,False,0,0,93452,0,0,0,9972732,4315
end,dresden,ok,7551003137,,1,,frame_lock,True,Kulturpalast,13.737196326256,0,,True,True,51.050547111895,2019-05-13 09:17:00,,0,False,"{""undefined"": 1}",False,False,0,0,93452,0,0,0,155920,4412
start,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.738728888889,0,,True,True,51.050204444444,2019-05-13 11:07:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15682234,0
end,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.739487777778,0,,True,True,51.049968888889,2019-05-13 11:12:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15686407,0
start,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.737954444444,0,,True,True,51.050128888889,2019-05-13 11:29:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15686407,0
end,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.761302222222,0,,True,True,51.039315555556,2019-05-13 12:23:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15689269,0
start,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.760783333333,0,,True,True,51.039328888889,2019-05-13 15:52:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15689269,0
end,dresden,ok,7551003137,,1,,frame_lock,True,Schauburg,13.750328421593,0,,True,True,51.071143657107,2019-05-13 16:20:00,,0,False,"{""undefined"": 1}",False,False,0,0,93452,0,0,0,121771,4327
start,dresden,ok,7551003137,,1,,frame_lock,True,Schauburg,13.750328421593,0,,True,True,51.071143657107,2019-05-13 16:55:00,,0,False,"{""undefined"": 1}",False,False,0,0,93452,0,0,0,121771,4327
end,dresden,ok,7551003137,,2,,frame_lock,True,Albertplatz,13.74731361866,0,,True,True,51.063895958845,2019-05-13 17:00:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,0,0,93452,0,0,0,2985,4302
start,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.746416666667,0,,True,True,51.063471111111,2019-05-13 17:13:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15703426,0
end,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.749363333333,0,,True,True,51.070551111111,2019-05-13 17:21:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15704402,0
start,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.749615555556,0,,True,True,51.07028,2019-05-13 18:28:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15704402,0
end,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.749615555556,0,,True,True,51.07028,2019-05-13 18:30:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15704402,0
start,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.749615555556,0,,True,True,51.07028,2019-05-13 18:39:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15704402,0
end,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.753802222222,0,,True,True,51.065942222222,2019-05-13 18:47:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15707863,0
start,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.753782222222,0,,True,True,51.065933333333,2019-05-13 19:02:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15707863,0
end,dresden,ok,7551003137,,2,,frame_lock,True,Albertplatz,13.74731361866,0,,True,True,51.063895958845,2019-05-13 19:05:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,0,0,93452,0,0,0,2985,4302
start,dresden,ok,7551003137,,3,,frame_lock,True,Albertplatz,13.74731361866,0,,True,True,51.063895958845,2019-05-13 20:25:00,,0,False,"{""undefined"": 1, ""15"": 2}",False,False,0,0,93452,0,0,0,2985,4302
end,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.754778888889,0,,True,True,51.067586666667,2019-05-13 20:29:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15710980,0
start,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.754677777778,0,,True,True,51.067635555556,2019-05-13 20:57:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15710980,0
end,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.754677777778,0,,True,True,51.067635555556,2019-05-13 20:59:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15710980,0
start,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.755047777778,0,,True,True,51.067448888889,2019-05-13 23:32:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15710980,0
end,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.745892222222,0,,True,True,51.062973333333,2019-05-13 23:37:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15714374,0
last,dresden,ok,7551003137,,1,,frame_lock,False,BIKE 93452,13.745958888889,0,,True,True,51.062888888889,2019-05-13 23:58:00,,0,False,"{""undefined"": 1}",True,False,0,0,93452,0,12,0,15714429,0
first,dresden,ok,7551006988,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 13:00:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93645,0,0,0,121812,4319
start,dresden,ok,7551006988,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 15:06:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93645,0,0,0,121812,4319
end,dresden,ok,7551006988,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 15:12:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93645,0,0,0,121812,4319
start,dresden,ok,7551006988,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 15:56:00,,0,False,"{""undefined"": 4, ""15"": 1}",False,False,0,0,93645,0,0,0,121812,4319
end,dresden,ok,7551006988,,4,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 16:41:00,,0,False,"{""undefined"": 4}",False,False,0,0,93645,0,0,0,121812,4319
start,dresden,ok,7551006988,,4,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 18:28:00,,0,False,"{""undefined"": 4}",False,False,0,0,93645,0,0,0,121812,4319
end,dresden,ok,7551006988,,4,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 18:30:00,,0,False,"{""undefined"": 4}",False,False,0,0,93645,0,0,0,121812,4319
start,dresden,ok,7551006988,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 20:57:00,,0,False,"{""undefined"": 5}",False,False,0,0,93645,0,0,0,121812,4319
end,dresden,ok,7551006988,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 20:59:00,,0,False,"{""undefined"": 5}",False,False,0,0,93645,0,0,0,121812,4319
last,dresden,ok,7551006988,,5,,frame_lock,True,Hepkestraße,13.786323666573,0,,True,True,51.038155777082,2019-05-13 21:11:00,,0,False,"{""undefined"": 5}",False,False,0,0,93645,0,0,0,121812,4319
first,dresden,ok,7551005438,,1,,frame_lock,False,BIKE 93819,13.799253333333,0,,True,True,51.005364444444,2019-05-13 00:00:00,,0,False,"{""15"": 1}",True,False,15,0,93819,0,12,0,15668677,0
last,dresden,ok,7551005438,,1,,frame_lock,False,BIKE 93819,13.799521111111,0,,True,True,51.006208888889,2019-05-13 04:17:00,,0,False,"{""15"": 1}",True,False,15,0,93819,0,12,0,15672494,0
first,dresden,ok,7551003570,,1,,frame_lock,True,Nürnberger Platz,13.726285099983,0,,True,True,51.031520295058,2019-05-13 00:00:00,free,0,False,"{""undefined"": 1}",False,False,0,0,93183,0,0,0,264586,4382
start,dresden,ok,7551003570,,1,,frame_lock,True,Nürnberger Platz,13.726285099983,0,,True,True,51.031520295058,2019-05-13 05:47:00,free,0,False,"{""undefined"": 1}",False,False,0,0,93183,0,0,0,264586,4382
end,dresden,ok,7551003570,,1,,frame_lock,True,Sächsische Landesbibliothek,13.736386299133,0,,True,True,51.028932638124,2019-05-13 05:53:00,free,0,False,"{""undefined"": 1}",False,False,0,0,93183,0,0,0,637839,4441
start,dresden,ok,7551003570,,2,,frame_lock,True,Sächsische Landesbibliothek,13.736386299133,0,,True,True,51.028932638124,2019-05-13 08:52:00,free,0,False,"{""undefined"": 2}",False,False,0,0,93183,0,0,0,637839,4441
end,dresden,ok,7551003570,,1,,frame_lock,False,BIKE 93183,13.723352222222,0,,True,True,51.026382222222,2019-05-13 09:00:00,,0,False,"{""undefined"": 1}",True,False,0,0,93183,0,12,0,15681617,0
start,dresden,ok,7551003570,,1,,frame_lock,False,BIKE 93183,13.723207777778,0,,True,True,51.026453333333,2019-05-13 10:57:00,,0,False,"{""undefined"": 1}",True,False,0,0,93183,0,12,0,15681617,0
end,dresden,ok,7551003570,,1,,frame_lock,False,BIKE 93183,13.729205555556,0,,True,True,51.028937777778,2019-05-13 11:00:00,,0,False,"{""undefined"": 1}",True,False,0,0,93183,0,12,0,15685930,0
