STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       1048;2020020714;    3;   1.3; 260;eor
       1048;2020020715;    3;   0.8; 240;eor
       1048;2020020716;    3;   0.8; 150;eor
       1048;2020020717;    3;   1.0;  80;eor
       1048;2020020718;    3;   1.7; 130;eor
       1048;2020020719;    3;   2.3; 140;eor
       1048;2020020720;    3;   2.5; 130;eor
       1048;2020020721;    3;   2.5; 130;eor
       1048;2020020722;    3;   3.3; 120;eor
       1048;2020020723;    3;   4.1; 120;eor
       1048;2020020800;    3;   1.5; 150;eor
       1048;2020020801;    3;   1.4; 110;eor
       1048;2020020802;    3;   1.5;  80;eor
       1048;2020020803;    3;   0.8; 100;eor
       1048;2020020804;    3;   1.5;  70;eor
       1048;2020020805;    3;   2.3; 140;eor
       1048;2020020806;    3;   2.1; 140;eor
       1048;2020020807;    3;   2.7; 150;eor
       1048;2020020808;    3;   3.7; 170;eor
       1048;2020020809;    3;   4.4; 170;eor
       1048;2020020810;    3;   5.9; 160;eor
       1048;2020020811;    3;   5.6; 150;eor
       1048;2020020812;    3;   6.5; 160;eor
       1048;2020020813;    3;   7.1; 160;eor
       1048;2020020814;    3;   6.3; 160;eor
       1048;2020020815;    3;   5.8; 150;eor
       1048;2020020816;    3;   6.2; 160;eor
       1048;2020020817;    3;   5.8; 160;eor
       1048;2020020818;    3;   6.3; 160;eor
       1048;2020020819;    3;   5.8; 160;eor
       1048;2020020820;    3;   6.3; 160;eor
       1048;2020020821;    3;   6.7; 160;eor
       1048;2020020822;    3;   5.6; 150;eor
       1048;2020020823;    3;   5.1; 150;eor
       1048;2020020900;    3;   4.3; 160;eor
       1048;2020020901;    3;   4.5; 160;eor
       1048;2020020902;    3;   4.3; 160;eor
       1048;2020020903;    3;   5.0; 160;eor
       1048;2020020904;    3;   5.2; 160;eor
       1048;2020020905;    3;   5.1; 160;eor
       1048;2020020906;    3;   5.1; 160;eor
       1048;2020020907;    3;   5.2; 160;eor
       1048;2020020908;    3;   5.4; 160;eor
       1048;2020020909;    3;   5.9; 170;eor
       1048;2020020910;    3;   6.7; 160;eor
       1048;2020020911;    3;   6.9; 150;eor
       1048;2020020912;    3;   6.8; 160;eor
       1048;2020020913;    3;   8.4; 170;eor
       1048;2020020914;    3;   8.4; 170;eor
       1048;2020020915;    3;   9.3; 170;eor
       1048;2020020916;    3;   9.1; 170;eor
       1048;2020020917;    3;   8.7; 170;eor
       1048;2020020918;    3;   8.9; 170;eor
       1048;2020020919;    3;   8.5; 170;eor
       1048;2020020920;    3;   9.1; 180;eor
       1048;2020020921;    3;  10.0; 170;eor
       1048;2020020922;    3;   8.1; 170;eor
       1048;2020020923;    3;   5.8; 160;eor
       1048;2020021000;    3;   8.0; 190;eor
       1048;2020021001;    3;  11.2; 210;eor
       1048;2020021002;    3;  12.8; 210;eor
       1048;2020021003;    3;  12.6; 220;eor
       1048;2020021004;    3;  13.3; 220;eor
       1048;2020021005;    3;  12.1; 260;eor
       1048;2020021006;    3;   8.3; 230;eor
       1048;2020021007;    3;   8.1; 230;eor
       1048;2020021008;    3;   8.6; 230;eor
       1048;2020021009;    3;   9.9; 240;eor
       1048;2020021010;    3;   8.8; 240;eor
       1048;2020021011;    3;  12.2; 250;eor
       1048;2020021012;    3;  11.5; 270;eor
       1048;2020021013;    3;  12.0; 270;eor
       1048;2020021014;    3;  12.1; 260;eor
       1048;2020021015;    3;  14.2; 260;eor
       1048;2020021016;    3;  11.3; 260;eor
       1048;2020021017;    3;  11.4; 270;eor
       1048;2020021018;    3;   8.5; 270;eor
       1048;2020021019;    3;   6.0; 240;eor
       1048;2020021020;    3;   5.4; 210;eor
       1048;2020021021;    3;   4.8; 180;eor
       1048;2020021022;    3;   5.8; 210;eor
       1048;2020021023;    3;   8.0; 220;eor
       1048;2020021100;    3;   8.4; 220;eor
       1048;2020021101;    3;   9.1; 240;eor
       1048;2020021102;    3;   9.0; 250;eor
       1048;2020021103;    3;  10.3; 260;eor
       1048;2020021104;    3;  10.7; 270;eor
       1048;2020021105;    3;  10.3; 260;eor
       1048;2020021106;    3;  11.2; 270;eor
       1048;2020021107;    3;   9.5; 260;eor
       1048;2020021108;    3;   8.8; 260;eor
       1048;2020021109;    3;  10.5; 250;eor
       1048;2020021110;    3;  12.3; 250;eor
       1048;2020021111;    3;  11.6; 260;eor
       1048;2020021112;    3;  12.6; 260;eor
       1048;2020021113;    3;  13.5; 270;eor
       1048;2020021114;    3;  12.9; 260;eor
       1048;2020021115;    3;  12.4; 270;eor
       1048;2020021116;    3;   9.2; 270;eor
       1048;2020021117;    3;   8.1; 250;eor
       1048;2020021118;    3;   6.4; 250;eor
       1048;2020021119;    3;   6.3; 250;eor
       1048;2020021120;    3;   5.4; 240;eor
       1048;2020021121;    3;   6.9; 240;eor
       1048;2020021122;    3;   7.1; 240;eor
       1048;2020021123;    3;   8.0; 250;eor
       1048;2020021200;    3;   8.2; 250;eor
       1048;2020021201;    3;   8.8; 260;eor
       1048;2020021202;    3;   8.2; 250;eor
       1048;2020021203;    3;   8.1; 240;eor
       1048;2020021204;    3;   7.3; 250;eor
       1048;2020021205;    3;   7.4; 240;eor
       1048;2020021206;    3;   7.2; 240;eor
       1048;2020021207;    3;   7.7; 240;eor
       1048;2020021208;    3;   8.2; 240;eor
       1048;2020021209;    3;   9.2; 250;eor
       1048;2020021210;    3;   8.7; 250;eor
       1048;2020021211;    3;   9.3; 250;eor
       1048;2020021212;    3;   8.6; 260;eor
       1048;2020021213;    3;   8.1; 280;eor
       1048;2020021214;    3;   8.2; 260;eor
       1048;2020021215;    3;   9.7; 260;eor
       1048;2020021216;    3;   7.3; 270;eor
       1048;2020021217;    3;   7.3; 250;eor
       1048;2020021218;    3;   5.9; 250;eor
       1048;2020021219;    3;   6.4; 250;eor
       1048;2020021220;    3;   7.3; 250;eor
       1048;2020021221;    3;   5.7; 240;eor
       1048;2020021222;    3;   6.2; 230;eor
       1048;2020021223;    3;   6.1; 230;eor
       1048;2020021300;    3;   6.9; 240;eor
       1048;2020021301;    3;   6.5; 240;eor
       1048;2020021302;    3;   6.2; 240;eor
       1048;2020021303;    3;   6.4; 240;eor
       1048;2020021304;    3;   5.9; 240;eor
       1048;2020021305;    3;   5.3; 240;eor
       1048;2020021306;    3;   3.5; 200;eor
       1048;2020021307;    3;   4.7; 200;eor
       1048;2020021308;    3;   4.8; 190;eor
       1048;2020021309;    3;   4.9; 180;eor
       1048;2020021310;    3;   4.9; 190;eor
       1048;2020021311;    3;   4.3; 180;eor
       1048;2020021312;    3;   5.8; 150;eor
       1048;2020021313;    3;   7.2; 150;eor
       1048;2020021314;    3;   7.4; 150;eor
       1048;2020021315;    3;   7.3; 150;eor
       1048;2020021316;    3;   6.3; 150;eor
       1048;2020021317;    3;   6.8; 170;eor
       1048;2020021318;    3;   7.5; 160;eor
       1048;2020021319;    3;   9.2; 150;eor
       1048;2020021320;    3;   8.1; 160;eor
       1048;2020021321;    3;   6.6; 160;eor
       1048;2020021322;    3;   5.3; 180;eor
       1048;2020021323;    3;   4.6; 170;eor
       1048;2020021400;    3;   4.0; 190;eor
       1048;2020021401;    3;   4.8; 220;eor
       1048;2020021402;    3;   4.4; 250;eor
       1048;2020021403;    3;   3.5; 250;eor
       1048;2020021404;    3;   3.5; 250;eor
       1048;2020021405;    3;   4.5; 270;eor
       1048;2020021406;    3;   4.7; 260;eor
       1048;2020021407;    3;   4.4; 260;eor
       1048;2020021408;    3;   5.1; 250;eor
       1048;2020021409;    3;   5.0; 270;eor
       1048;2020021410;    3;   5.2; 270;eor
       1048;2020021411;    3;   4.8; 270;eor
       1048;2020021412;    3;   5.5; 270;eor
       1048;2020021413;    3;   5.9; 290;eor
       1048;2020021414;    3;   5.9; 290;eor
       1048;2020021415;    3;   4.9; 290;eor
       1048;2020021416;    3;   4.5; 290;eor
       1048;2020021417;    3;   3.5; 270;eor
       1048;2020021418;    3;   3.7; 280;eor
       1048;2020021419;    3;   3.2; 270;eor
       1048;2020021420;    3;   3.3; 270;eor
       1048;2020021421;    3;   3.4; 280;eor
       1048;2020021422;    3;   2.3; 240;eor
       1048;2020021423;    3;   2.5; 250;eor
       1048;2020021500;    3;   2.5; 230;eor
       1048;2020021501;    3;   3.0; 230;eor
       1048;2020021502;    3;   3.6; 220;eor
       1048;2020021503;    3;   3.2; 220;eor
       1048;2020021504;    3;   3.4; 180;eor
       1048;2020021505;    3;   3.3; 170;eor
       1048;2020021506;    3;   4.0; 170;eor
       1048;2020021507;    3;   4.6; 170;eor
       1048;2020021508;    3;   4.9; 170;eor
       1048;2020021509;    3;   5.0; 160;eor
       1048;2020021510;    3;   5.7; 170;eor
       1048;2020021511;    3;   5.0; 160;eor
       1048;2020021512;    3;   4.9; 170;eor
       1048;2020021513;    3;   6.1; 160;eor
       1048;2020021514;    3;   6.4; 160;eor
       1048;2020021515;    3;   6.2; 160;eor
       1048;2020021516;    3;   4.7; 170;eor
       1048;2020021517;    3;   4.4; 160;eor
       1048;2020021518;    3;   4.4; 170;eor
       1048;2020021519;    3;   5.1; 160;eor
       1048;2020021520;    3;   6.7; 160;eor
       1048;2020021521;    3;   7.5; 160;eor
       1048;2020021522;    3;   7.2; 170;eor
       1048;2020021523;    3;   8.6; 170;eor
       1048;2020021600;    3;   9.3; 170;eor
       1048;2020021601;    3;   8.2; 160;eor
       1048;2020021602;    3;   8.2; 160;eor
       1048;2020021603;    3;   8.2; 160;eor
       1048;2020021604;    3;   8.4; 160;eor
       1048;2020021605;    3;   8.3; 160;eor
       1048;2020021606;    3;   8.3; 160;eor
       1048;2020021607;    3;   8.1; 150;eor
       1048;2020021608;    3;   7.8; 150;eor
       1048;2020021609;    3;   7.5; 160;eor
       1048;2020021610;    3;   8.7; 180;eor
       1048;2020021611;    3;   7.8; 180;eor
       1048;2020021612;    3;   7.3; 170;eor
       1048;2020021613;    3;   8.8; 170;eor
       1048;2020021614;    3;   9.1; 170;eor
       1048;2020021615;    3;   9.0; 170;eor
       1048;2020021616;    3;   8.3; 170;eor
       1048;2020021617;    3;   7.9; 180;eor
       1048;2020021618;    3;   9.3; 190;eor
       1048;2020021619;    3;   8.7; 180;eor
       1048;2020021620;    3;   7.8; 170;eor
       1048;2020021621;    3;   7.8; 160;eor
       1048;2020021622;    3;   7.3; 150;eor
       1048;2020021623;    3;   6.1; 170;eor
       1048;2020021700;    3;   6.3; 160;eor
       1048;2020021701;    3;   5.3; 160;eor
       1048;2020021702;    3;   5.7; 210;eor
       1048;2020021703;    3;   6.3; 320;eor
       1048;2020021704;    3;   6.0; 270;eor
       1048;2020021705;    3;   5.5; 210;eor
       1048;2020021706;    3;   6.0; 240;eor
       1048;2020021707;    3;   6.8; 250;eor
       1048;2020021708;    3;   4.9; 240;eor
       1048;2020021709;    3;   4.8; 240;eor
       1048;2020021710;    3;   6.0; 250;eor
       1048;2020021711;    3;   5.3; 260;eor
       1048;2020021712;    3;   4.2; 230;eor
       1048;2020021713;    3;   5.0; 230;eor
       1048;2020021714;    3;   5.5; 220;eor
       1048;2020021715;    3;   5.4; 240;eor
       1048;2020021716;    3;   4.1; 230;eor
       1048;2020021717;    3;   6.9; 230;eor
       1048;2020021718;    3;   5.3; 230;eor
       1048;2020021719;    3;   4.9; 240;eor
       1048;2020021720;    3;   4.5; 220;eor
       1048;2020021721;    3;   5.3; 220;eor
       1048;2020021722;    3;   5.5; 230;eor
       1048;2020021723;    3;   6.3; 230;eor
       1048;2020021800;    3;   6.6; 250;eor
       1048;2020021801;    3;   6.7; 230;eor
       1048;2020021802;    3;   7.4; 220;eor
       1048;2020021803;    3;   7.2; 240;eor
       1048;2020021804;    3;   7.2; 240;eor
       1048;2020021805;    3;   7.4; 240;eor
       1048;2020021806;    3;   8.0; 250;eor
       1048;2020021807;    3;   8.5; 250;eor
       1048;2020021808;    3;   7.6; 250;eor
       1048;2020021809;    3;   8.1; 240;eor
       1048;2020021810;    3;   9.6; 250;eor
       1048;2020021811;    3;   9.8; 260;eor
       1048;2020021812;    3;   9.1; 260;eor
       1048;2020021813;    3;   9.6; 270;eor
       1048;2020021814;    3;   8.3; 260;eor
       1048;2020021815;    3;   7.7; 260;eor
       1048;2020021816;    3;   7.0; 250;eor
       1048;2020021817;    3;   5.9; 230;eor
       1048;2020021818;    3;   5.1; 230;eor
       1048;2020021819;    3;   5.6; 220;eor
       1048;2020021820;    3;   6.2; 230;eor
       1048;2020021821;    3;   6.2; 220;eor
       1048;2020021822;    3;   6.1; 220;eor
       1048;2020021823;    3;   6.1; 220;eor
       1048;2020021900;    3;   7.2; 230;eor
       1048;2020021901;    3;   7.3; 230;eor
       1048;2020021902;    3;   6.9; 220;eor
       1048;2020021903;    3;   6.4; 210;eor
       1048;2020021904;    3;   5.1; 190;eor
       1048;2020021905;    3;   4.4; 180;eor
       1048;2020021906;    3;   5.4; 200;eor
       1048;2020021907;    3;   5.5; 180;eor
       1048;2020021908;    3;   6.7; 200;eor
       1048;2020021909;    3;   6.4; 200;eor
       1048;2020021910;    3;   7.5; 220;eor
       1048;2020021911;    3;   8.9; 250;eor
       1048;2020021912;    3;   7.3; 280;eor
       1048;2020021913;    3;   6.0; 280;eor
       1048;2020021914;    3;   6.6; 270;eor
       1048;2020021915;    3;   8.3; 270;eor
       1048;2020021916;    3;   9.1; 280;eor
       1048;2020021917;    3;   7.1; 280;eor
       1048;2020021918;    3;   7.1; 260;eor
       1048;2020021919;    3;   7.6; 260;eor
       1048;2020021920;    3;   7.0; 260;eor
       1048;2020021921;    3;   7.3; 260;eor
       1048;2020021922;    3;   7.1; 270;eor
       1048;2020021923;    3;   6.8; 270;eor
       1048;2020022000;    3;   6.3; 270;eor
       1048;2020022001;    3;   6.7; 270;eor
       1048;2020022002;    3;   5.8; 260;eor
       1048;2020022003;    3;   4.3; 250;eor
       1048;2020022004;    3;   3.4; 220;eor
       1048;2020022005;    3;   4.4; 200;eor
       1048;2020022006;    3;   3.7; 190;eor
       1048;2020022007;    3;   3.7; 170;eor
       1048;2020022008;    3;   3.3; 190;eor
       1048;2020022009;    3;   3.4; 180;eor
       1048;2020022010;    3;   3.4; 180;eor
       1048;2020022011;    3;   4.9; 230;eor
       1048;2020022012;    3;   5.3; 220;eor
       1048;2020022013;    3;   5.3; 230;eor
       1048;2020022014;    3;   3.9; 190;eor
       1048;2020022015;    3;   4.1; 170;eor
       1048;2020022016;    3;   5.1; 160;eor
       1048;2020022017;    3;   4.1; 180;eor
       1048;2020022018;    3;   5.3; 200;eor
       1048;2020022019;    3;   4.8; 180;eor
       1048;2020022020;    3;   4.9; 190;eor
       1048;2020022021;    3;   5.4; 180;eor
       1048;2020022022;    3;   5.6; 160;eor
       1048;2020022023;    3;   5.5; 170;eor
       1048;2020022100;    3;   5.9; 190;eor
       1048;2020022101;    3;   8.1; 220;eor
       1048;2020022102;    3;   8.2; 230;eor
       1048;2020022103;    3;   9.4; 260;eor
       1048;2020022104;    3;  10.6; 290;eor
       1048;2020022105;    3;   9.2; 290;eor
       1048;2020022106;    3;   9.6; 290;eor
       1048;2020022107;    3;   7.6; 280;eor
       1048;2020022108;    3;   7.8; 270;eor
       1048;2020022109;    3;   8.7; 270;eor
       1048;2020022110;    3;   8.7; 270;eor
       1048;2020022111;    3;   8.6; 270;eor
       1048;2020022112;    3;   8.5; 270;eor
       1048;2020022113;    3;   8.2; 280;eor
       1048;2020022114;    3;   7.9; 280;eor
       1048;2020022115;    3;   7.0; 280;eor
       1048;2020022116;    3;   5.8; 270;eor
       1048;2020022117;    3;   4.5; 250;eor
       1048;2020022118;    3;   3.1; 220;eor
       1048;2020022119;    3;   4.2; 200;eor
       1048;2020022120;    3;   5.2; 220;eor
       1048;2020022121;    3;   5.0; 220;eor
       1048;2020022122;    3;   6.3; 230;eor
       1048;2020022123;    3;   6.6; 240;eor
       1048;2020022200;    3;   5.9; 240;eor
       1048;2020022201;    3;   5.4; 220;eor
       1048;2020022202;    3;   5.9; 220;eor
       1048;2020022203;    3;   6.2; 230;eor
       1048;2020022204;    3;   5.5; 230;eor
       1048;2020022205;    3;   5.5; 210;eor
       1048;2020022206;    3;   4.7; 200;eor
       1048;2020022207;    3;   5.0; 180;eor
       1048;2020022208;    3;   5.7; 190;eor
       1048;2020022209;    3;   6.8; 220;eor
       1048;2020022210;    3;   9.1; 230;eor
       1048;2020022211;    3;   9.6; 230;eor
       1048;2020022212;    3;   9.6; 220;eor
       1048;2020022213;    3;  10.3; 220;eor
       1048;2020022214;    3;   9.2; 220;eor
       1048;2020022215;    3;   9.2; 230;eor
       1048;2020022216;    3;  10.4; 240;eor
       1048;2020022217;    3;  10.2; 240;eor
       1048;2020022218;    3;  10.1; 250;eor
       1048;2020022219;    3;   9.5; 250;eor
       1048;2020022220;    3;   8.8; 250;eor
       1048;2020022221;    3;   9.1; 250;eor
       1048;2020022222;    3;   9.0; 250;eor
       1048;2020022223;    3;   9.4; 240;eor
       1048;2020022300;    3;   9.9; 250;eor
       1048;2020022301;    3;   8.8; 260;eor
       1048;2020022302;    3;   7.7; 290;eor
       1048;2020022303;    3;   8.4; 270;eor
       1048;2020022304;    3;   6.6; 270;eor
       1048;2020022305;    3;   7.1; 260;eor
       1048;2020022306;    3;   6.4; 270;eor
       1048;2020022307;    3;   6.8; 280;eor
       1048;2020022308;    3;   3.8; 260;eor
       1048;2020022309;    3;   5.2; 220;eor
       1048;2020022310;    3;   7.6; 230;eor
       1048;2020022311;    3;   7.3; 230;eor
       1048;2020022312;    3;   5.9; 230;eor
       1048;2020022313;    3;   5.1; 190;eor
       1048;2020022314;    3;   9.3; 240;eor
       1048;2020022315;    3;  11.0; 240;eor
       1048;2020022316;    3;  11.0; 250;eor
       1048;2020022317;    3;  11.8; 250;eor
       1048;2020022318;    3;  12.5; 250;eor
       1048;2020022319;    3;  13.0; 270;eor
       1048;2020022320;    3;  11.6; 290;eor
       1048;2020022321;    3;  13.8; 300;eor
       1048;2020022322;    3;  12.0; 300;eor
       1048;2020022323;    3;   9.6; 300;eor
       1048;2020022400;    3;   9.0; 290;eor
       1048;2020022401;    3;   9.1; 290;eor
       1048;2020022402;    3;   8.9; 290;eor
       1048;2020022403;    3;   8.5; 290;eor
       1048;2020022404;    3;   7.2; 280;eor
       1048;2020022405;    3;   7.0; 280;eor
       1048;2020022406;    3;   7.1; 270;eor
       1048;2020022407;    3;   6.1; 270;eor
       1048;2020022408;    3;   6.4; 260;eor
       1048;2020022409;    3;   6.6; 260;eor
       1048;2020022410;    3;   6.9; 250;eor
       1048;2020022411;    3;   6.0; 260;eor
       1048;2020022412;    3;   5.3; 250;eor
       1048;2020022413;    3;   4.9; 240;eor
       1048;2020022414;    3;   4.6; 230;eor
       1048;2020022415;    3;   3.5; 200;eor
       1048;2020022416;    3;   3.7; 190;eor
       1048;2020022417;    3;   6.5; 180;eor
       1048;2020022418;    3;   6.2; 160;eor
       1048;2020022419;    3;   6.8; 160;eor
       1048;2020022420;    3;   6.2; 170;eor
       1048;2020022421;    3;   6.8; 170;eor
       1048;2020022422;    3;   4.9; 180;eor
       1048;2020022423;    3;   7.0; 230;eor
       1048;2020022500;    3;   7.3; 230;eor
       1048;2020022501;    3;   7.9; 240;eor
       1048;2020022502;    3;   7.4; 230;eor
       1048;2020022503;    3;   7.3; 230;eor
       1048;2020022504;    3;   6.8; 230;eor
       1048;2020022505;    3;   7.8; 220;eor
       1048;2020022506;    3;   8.1; 230;eor
       1048;2020022507;    3;   6.7; 230;eor
       1048;2020022508;    3;   7.2; 220;eor
       1048;2020022509;    3;   7.3; 240;eor
       1048;2020022510;    3;   7.9; 230;eor
       1048;2020022511;    3;   8.2; 230;eor
       1048;2020022512;    3;   8.7; 230;eor
       1048;2020022513;    3;   8.5; 230;eor
       1048;2020022514;    3;   8.5; 240;eor
       1048;2020022515;    3;   5.5; 260;eor
       1048;2020022516;    3;   6.5; 260;eor
       1048;2020022517;    3;   4.5; 250;eor
       1048;2020022518;    3;   4.5; 240;eor
       1048;2020022519;    3;   3.2; 210;eor
       1048;2020022520;    3;   4.1; 210;eor
       1048;2020022521;    3;   5.8; 210;eor
       1048;2020022522;    3;   4.5; 210;eor
       1048;2020022523;    3;   5.1; 210;eor
       1048;2020022600;    3;   4.9; 190;eor
       1048;2020022601;    3;   4.4; 180;eor
       1048;2020022602;    3;   5.1; 210;eor
       1048;2020022603;    3;   6.7; 240;eor
       1048;2020022604;    3;   5.8; 240;eor
       1048;2020022605;    3;   4.3; 230;eor
       1048;2020022606;    3;   3.0; 230;eor
       1048;2020022607;    3;   2.9; 180;eor
       1048;2020022608;    3;   4.0; 170;eor
       1048;2020022609;    3;   8.0; 250;eor
       1048;2020022610;    3;   7.0; 250;eor
       1048;2020022611;    3;   7.5; 240;eor
       1048;2020022612;    3;   8.9; 250;eor
       1048;2020022613;    3;   8.2; 250;eor
       1048;2020022614;    3;   5.6; 240;eor
       1048;2020022615;    3;   6.4; 260;eor
       1048;2020022616;    3;   4.5; 280;eor
       1048;2020022617;    3;   5.4; 290;eor
       1048;2020022618;    3;   4.8; 270;eor
       1048;2020022619;    3;   5.1; 260;eor
       1048;2020022620;    3;   6.5; 260;eor
       1048;2020022621;    3;   7.3; 260;eor
       1048;2020022622;    3;   6.9; 270;eor
       1048;2020022623;    3;   6.1; 270;eor
       1048;2020022700;    3;   6.0; 250;eor
       1048;2020022701;    3;   6.1; 260;eor
       1048;2020022702;    3;   6.2; 270;eor
       1048;2020022703;    3;   7.0; 260;eor
       1048;2020022704;    3;   7.4; 260;eor
       1048;2020022705;    3;   7.2; 260;eor
       1048;2020022706;    3;   7.2; 260;eor
       1048;2020022707;    3;   6.4; 250;eor
       1048;2020022708;    3;   5.9; 260;eor
       1048;2020022709;    3;   6.9; 250;eor
       1048;2020022710;    3;   6.6; 250;eor
       1048;2020022711;    3;   6.4; 250;eor
       1048;2020022712;    3;   5.7; 240;eor
       1048;2020022713;    3;   4.7; 250;eor
       1048;2020022714;    3;   1.9; 190;eor
       1048;2020022715;    3;   1.7; 190;eor
       1048;2020022716;    3;   1.9;  50;eor
       1048;2020022717;    3;   1.6; 130;eor
       1048;2020022718;    3;   1.9; 140;eor
       1048;2020022719;    3;   3.1; 100;eor
       1048;2020022720;    3;   1.7; 170;eor
       1048;2020022721;    3;   2.1;  30;eor
       1048;2020022722;    3;   2.2;  10;eor
       1048;2020022723;    3;   3.0;  10;eor
       1048;2020022800;    1;   3.1; 340;eor
       1048;2020022801;    1;   4.0; 320;eor
       1048;2020022802;    1;   3.7; 320;eor
       1048;2020022803;    1;   4.4; 310;eor
       1048;2020022804;    1;   4.7; 290;eor
       1048;2020022805;    1;   5.0; 280;eor
       1048;2020022806;    1;   5.2; 280;eor
       1048;2020022807;    1;   5.2; 280;eor
       1048;2020022808;    1;   6.7; 280;eor
       1048;2020022809;    1;   8.4; 280;eor
       1048;2020022810;    1;   7.5; 280;eor
       1048;2020022811;    1;   7.1; 270;eor
       1048;2020022812;    1;   6.7; 270;eor
       1048;2020022813;    1;   6.2; 270;eor
       1048;2020022814;    1;   8.2; 280;eor
       1048;2020022815;    1;   7.9; 270;eor
       1048;2020022816;    1;   7.6; 260;eor
       1048;2020022817;    1;   5.5; 250;eor
       1048;2020022818;    1;   4.3; 230;eor
       1048;2020022819;    1;   4.5; 210;eor
       1048;2020022820;    1;   4.8; 200;eor
       1048;2020022821;    1;   5.2; 180;eor
       1048;2020022822;    1;   5.3; 170;eor
       1048;2020022823;    1;   5.5; 170;eor
       1048;2020022900;    1;   5.3; 160;eor
       1048;2020022901;    1;   5.3; 160;eor
       1048;2020022902;    1;   6.1; 170;eor
       1048;2020022903;    1;   9.0; 200;eor
       1048;2020022904;    1;   8.0; 160;eor
       1048;2020022905;    1;   8.1; 160;eor
       1048;2020022906;    1;   8.2; 160;eor
       1048;2020022907;    1;   8.2; 160;eor
       1048;2020022908;    1;   7.8; 150;eor
       1048;2020022909;    1;   8.0; 150;eor
       1048;2020022910;    1;   8.0; 160;eor
       1048;2020022911;    1;   8.0; 160;eor
       1048;2020022912;    1;   7.9; 160;eor
       1048;2020022913;    1;   8.4; 160;eor
       1048;2020022914;    1;   8.3; 160;eor
       1048;2020022915;    1;   8.7; 150;eor
       1048;2020022916;    1;  10.0; 160;eor
       1048;2020022917;    1;   9.3; 150;eor
       1048;2020022918;    1;   9.3; 150;eor
       1048;2020022919;    1;   9.1; 160;eor
       1048;2020022920;    1;   9.2; 160;eor
       1048;2020022921;    1;   6.3; 170;eor
       1048;2020022922;    1;   6.4; 200;eor
       1048;2020022923;    1;   6.3; 220;eor
       1048;2020030100;    1;   7.6; 220;eor
       1048;2020030101;    1;   6.6; 220;eor
       1048;2020030102;    1;   5.4; 210;eor
       1048;2020030103;    1;   4.8; 210;eor
       1048;2020030104;    1;   4.7; 200;eor
       1048;2020030105;    1;   5.2; 190;eor
       1048;2020030106;    1;   5.8; 190;eor
       1048;2020030107;    1;   4.9; 190;eor
       1048;2020030108;    1;   5.5; 190;eor
       1048;2020030109;    1;   5.8; 190;eor
       1048;2020030110;    1;   6.3; 210;eor
       1048;2020030111;    1;   8.0; 220;eor
       1048;2020030112;    1;   7.3; 220;eor
       1048;2020030113;    1;   7.3; 210;eor
       1048;2020030114;    1;   7.8; 220;eor
       1048;2020030115;    1;   9.1; 230;eor
       1048;2020030116;    1;   5.8; 210;eor
       1048;2020030117;    1;   5.4; 230;eor
       1048;2020030118;    1;   3.9; 200;eor
       1048;2020030119;    1;   4.5; 170;eor
       1048;2020030120;    1;   4.0; 150;eor
       1048;2020030121;    1;   4.5; 150;eor
       1048;2020030122;    1;   4.0; 140;eor
       1048;2020030123;    1;   4.3; 140;eor
       1048;2020030200;    1;   5.0; 130;eor
       1048;2020030201;    1;   5.7; 150;eor
       1048;2020030202;    1;   5.0; 160;eor
       1048;2020030203;    1;   4.8; 150;eor
       1048;2020030204;    1;   6.0; 170;eor
       1048;2020030205;    1;   6.4; 200;eor
       1048;2020030206;    1;   6.9; 220;eor
       1048;2020030207;    1;   6.6; 230;eor
       1048;2020030208;    1;   7.4; 240;eor
       1048;2020030209;    1;   7.7; 260;eor
       1048;2020030210;    1;   6.8; 270;eor
       1048;2020030211;    1;   5.6; 260;eor
       1048;2020030212;    1;   4.1; 270;eor
       1048;2020030213;    1;   2.4; 260;eor
       1048;2020030214;    1;   2.0; 150;eor
       1048;2020030215;    1;   3.4; 130;eor
       1048;2020030216;    1;   4.3; 130;eor
       1048;2020030217;    1;   4.2; 130;eor
       1048;2020030218;    1;   3.1; 100;eor
       1048;2020030219;    1;   4.2; 100;eor
       1048;2020030220;    1;   4.0;  80;eor
       1048;2020030221;    1;   4.3;  70;eor
       1048;2020030222;    1;   4.2;  80;eor
       1048;2020030223;    1;   4.4;  80;eor
       1048;2020030300;    1;   3.9;  70;eor
       1048;2020030301;    1;   3.6;  60;eor
       1048;2020030302;    1;   3.3;  70;eor
       1048;2020030303;    1;   1.3; 100;eor
       1048;2020030304;    1;   1.2; 220;eor
       1048;2020030305;    1;   1.9; 220;eor
       1048;2020030306;    1;   2.0; 280;eor
       1048;2020030307;    1;   3.7; 280;eor
       1048;2020030308;    1;   4.3; 270;eor
       1048;2020030309;    1;   4.8; 270;eor
       1048;2020030310;    1;   4.6; 280;eor
       1048;2020030311;    1;   5.2; 280;eor
       1048;2020030312;    1;   5.3; 280;eor
       1048;2020030313;    1;   6.1; 280;eor
       1048;2020030314;    1;   7.0; 290;eor
       1048;2020030315;    1;   7.7; 280;eor
       1048;2020030316;    1;   6.1; 270;eor
       1048;2020030317;    1;   5.1; 270;eor
       1048;2020030318;    1;   4.5; 270;eor
       1048;2020030319;    1;   3.9; 260;eor
       1048;2020030320;    1;   3.7; 250;eor
