,MESS_DATUM,air_deg,air_hum,rain_mm,rain_yn,sun_hour,wind_ms
9518,2019-12-09 14:00:00,9.0,62.7,0.0,0.0,5.5,6.6
9519,2019-12-09 15:00:00,8.4,66.3,0.0,0.0,0.0,5.0
9520,2019-12-09 16:00:00,7.9,69.7,0.0,0.0,0.0,3.5
9521,2019-12-09 17:00:00,7.7,69.7,0.0,0.3,0.0,4.2
9522,2019-12-09 18:00:00,7.5,71.3,0.0,0.0,0.0,5.6
9523,2019-12-09 19:00:00,7.8,70.0,0.0,0.3,0.0,6.9
9524,2019-12-09 20:00:00,7.3,74.3,0.0,0.3,0.0,6.2
9525,2019-12-09 21:00:00,7.0,76.0,0.0,0.3,0.0,6.3
9526,2019-12-09 22:00:00,6.8,76.3,0.0,0.3,0.0,5.7
9527,2019-12-09 23:00:00,6.1,81.0,0.1,0.7,0.0,5.6
9528,2019-12-10 00:00:00,5.2,88.3,0.7,1.0,0.0,6.5
9529,2019-12-10 01:00:00,5.3,83.3,0.0,0.0,0.0,5.6
9530,2019-12-10 02:00:00,5.2,78.7,0.0,0.0,0.0,5.7
9531,2019-12-10 03:00:00,4.7,78.3,0.0,0.0,0.0,7.0
9532,2019-12-10 04:00:00,4.3,76.7,0.0,0.0,0.0,6.8
9533,2019-12-10 05:00:00,3.8,78.7,0.0,0.0,0.0,6.4
9534,2019-12-10 06:00:00,3.2,80.7,0.0,0.0,0.0,6.4
9535,2019-12-10 07:00:00,3.2,81.0,0.0,0.0,0.0,5.9
9536,2019-12-10 08:00:00,3.3,81.0,0.0,0.0,6.5,5.1
9537,2019-12-10 09:00:00,4.0,77.7,0.0,0.0,24.5,6.0
9538,2019-12-10 10:00:00,4.2,77.0,0.0,0.0,12.0,6.1
9539,2019-12-10 11:00:00,4.7,74.0,0.0,0.0,35.0,5.3
9540,2019-12-10 12:00:00,5.2,71.7,0.0,0.0,43.5,4.5
9541,2019-12-10 13:00:00,5.4,70.3,0.0,0.0,32.0,4.6
9542,2019-12-10 14:00:00,5.2,71.3,0.0,0.0,17.0,4.9
9543,2019-12-10 15:00:00,4.9,73.0,0.0,0.0,2.5,4.2
9544,2019-12-10 16:00:00,4.6,76.3,0.0,0.0,0.0,2.9
9545,2019-12-10 17:00:00,3.4,80.3,0.0,0.0,0.0,1.8
9546,2019-12-10 18:00:00,1.7,83.3,0.0,0.0,0.0,3.1
9547,2019-12-10 19:00:00,1.3,84.0,0.0,0.0,0.0,3.5
9548,2019-12-10 20:00:00,0.0,86.7,0.0,0.0,0.0,3.9
9549,2019-12-10 21:00:00,-0.4,88.7,0.0,0.0,0.0,3.7
9550,2019-12-10 22:00:00,-0.6,87.7,0.0,0.0,0.0,3.4
9551,2019-12-10 23:00:00,-0.6,84.3,0.0,0.0,0.0,3.9
9552,2019-12-11 00:00:00,0.0,79.7,0.0,0.0,0.0,4.5
9553,2019-12-11 01:00:00,-0.0,81.3,0.0,0.0,0.0,4.8
9554,2019-12-11 02:00:00,0.5,77.7,0.0,0.0,0.0,5.5
9555,2019-12-11 03:00:00,0.6,75.0,0.0,0.0,0.0,5.7
9556,2019-12-11 04:00:00,0.6,73.0,0.0,0.0,0.0,6.0
9557,2019-12-11 05:00:00,1.5,67.7,0.0,0.0,0.0,5.2
9558,2019-12-11 06:00:00,1.6,67.3,0.0,0.0,0.0,6.1
9559,2019-12-11 07:00:00,1.9,64.7,0.0,0.0,0.0,6.5
9560,2019-12-11 08:00:00,2.4,60.7,0.0,0.0,35.0,5.8
9561,2019-12-11 09:00:00,3.2,57.7,0.0,0.0,38.0,4.9
9562,2019-12-11 10:00:00,3.8,54.3,0.0,0.0,57.5,5.5
9563,2019-12-11 11:00:00,4.0,54.7,0.0,0.0,15.0,5.3
9564,2019-12-11 12:00:00,4.4,52.7,0.0,0.0,49.0,6.6
9565,2019-12-11 13:00:00,4.1,53.3,0.0,0.0,56.0,7.6
9566,2019-12-11 14:00:00,3.5,54.7,0.0,0.0,51.5,6.9
9567,2019-12-11 15:00:00,2.7,59.0,0.0,0.0,1.0,4.6
9568,2019-12-11 16:00:00,2.0,66.0,0.0,0.0,0.0,3.6
9569,2019-12-11 17:00:00,1.9,69.0,0.0,0.0,0.0,5.9
9570,2019-12-11 18:00:00,1.9,70.0,0.0,0.0,0.0,7.1
9571,2019-12-11 19:00:00,1.9,69.0,0.0,0.0,0.0,6.7
9572,2019-12-11 20:00:00,1.9,67.0,0.0,0.0,0.0,6.7
9573,2019-12-11 21:00:00,2.0,66.0,0.0,0.0,0.0,7.1
9574,2019-12-11 22:00:00,2.0,65.0,0.0,0.0,0.0,6.3
9575,2019-12-11 23:00:00,1.9,64.0,0.0,0.0,0.0,7.0
9576,2019-12-12 00:00:00,1.8,61.0,0.0,0.0,0.0,7.1
9577,2019-12-12 01:00:00,1.8,59.7,0.0,0.0,0.0,5.5
9578,2019-12-12 02:00:00,1.8,59.7,0.0,0.0,0.0,5.5
9579,2019-12-12 03:00:00,1.7,61.3,0.0,0.0,0.0,5.4
9580,2019-12-12 04:00:00,1.5,65.0,0.0,0.0,0.0,4.5
9581,2019-12-12 05:00:00,1.6,66.3,0.0,0.3,0.0,3.3
9582,2019-12-12 06:00:00,1.6,69.7,0.0,0.3,0.0,3.5
9583,2019-12-12 07:00:00,1.3,77.0,0.0,0.7,0.0,3.9
9584,2019-12-12 08:00:00,1.5,77.0,0.0,0.7,0.0,3.8
9585,2019-12-12 09:00:00,1.9,75.0,0.0,0.3,0.0,3.5
9586,2019-12-12 10:00:00,2.5,72.3,0.0,0.3,0.0,3.4
9587,2019-12-12 11:00:00,2.9,71.0,0.0,0.0,0.0,3.1
9588,2019-12-12 12:00:00,3.2,70.3,0.0,0.0,0.0,3.2
9589,2019-12-12 13:00:00,3.3,70.0,0.0,0.0,0.0,2.9
9590,2019-12-12 14:00:00,3.2,71.3,0.0,0.0,1.5,2.5
9591,2019-12-12 15:00:00,2.5,74.7,0.0,0.0,0.0,2.7
9592,2019-12-12 16:00:00,2.3,74.3,0.0,0.0,0.0,3.7
9593,2019-12-12 17:00:00,2.1,76.7,0.0,0.0,0.0,4.0
9594,2019-12-12 18:00:00,2.2,77.0,0.0,0.0,0.0,4.3
9595,2019-12-12 19:00:00,1.7,79.3,0.0,0.0,0.0,5.4
9596,2019-12-12 20:00:00,1.7,81.7,0.0,0.0,0.0,5.8
9597,2019-12-12 21:00:00,1.6,82.3,0.0,0.0,0.0,5.7
9598,2019-12-12 22:00:00,1.9,81.0,0.0,0.0,0.0,4.3
9599,2019-12-12 23:00:00,1.9,81.0,0.0,0.0,0.0,4.2
9600,2019-12-13 00:00:00,1.2,84.0,0.0,0.0,0.0,4.6
9601,2019-12-13 01:00:00,0.6,85.7,0.0,0.0,0.0,5.2
9602,2019-12-13 02:00:00,1.0,85.3,0.0,0.0,0.0,6.1
9603,2019-12-13 03:00:00,1.0,83.3,0.0,0.0,0.0,6.1
9604,2019-12-13 04:00:00,0.8,83.0,0.0,0.0,0.0,6.2
9605,2019-12-13 05:00:00,0.7,83.0,0.0,0.0,0.0,6.7
9606,2019-12-13 06:00:00,0.8,81.0,0.0,0.0,0.0,6.5
9607,2019-12-13 07:00:00,0.9,80.7,0.0,0.0,0.0,7.5
9608,2019-12-13 08:00:00,1.2,79.7,0.0,0.0,0.0,8.8
9609,2019-12-13 09:00:00,1.7,76.0,0.0,0.0,0.0,9.9
9610,2019-12-13 10:00:00,2.4,73.0,0.0,0.0,1.0,8.2
9611,2019-12-13 11:00:00,2.7,70.7,0.0,0.0,3.5,7.9
9612,2019-12-13 12:00:00,2.9,70.7,0.0,0.0,7.0,8.2
9613,2019-12-13 13:00:00,2.6,72.0,0.0,0.3,0.0,9.0
9614,2019-12-13 14:00:00,2.7,72.0,0.0,0.3,0.0,7.9
9615,2019-12-13 15:00:00,1.9,80.7,0.1,1.0,0.0,7.8
9616,2019-12-13 16:00:00,1.7,80.0,0.0,0.3,0.0,6.6
9617,2019-12-13 17:00:00,2.1,79.0,0.0,0.0,0.0,7.2
9618,2019-12-13 18:00:00,2.5,78.0,0.0,0.0,0.0,8.1
9619,2019-12-13 19:00:00,2.8,76.3,0.0,0.0,0.0,7.2
9620,2019-12-13 20:00:00,3.0,77.7,0.0,0.3,0.0,5.9
9621,2019-12-13 21:00:00,3.0,79.3,0.1,0.3,0.0,4.5
9622,2019-12-13 22:00:00,3.7,78.7,0.0,0.3,0.0,4.1
9623,2019-12-13 23:00:00,3.9,79.0,0.0,0.3,0.0,4.5
9624,2019-12-14 00:00:00,4.6,76.0,0.0,0.3,0.0,4.3
9625,2019-12-14 01:00:00,5.0,76.7,0.0,0.3,0.0,5.7
9626,2019-12-14 02:00:00,5.4,73.3,0.0,0.3,0.0,6.4
9627,2019-12-14 03:00:00,4.5,82.3,0.1,1.0,0.0,6.7
9628,2019-12-14 04:00:00,4.9,77.7,0.0,0.7,0.0,6.1
9629,2019-12-14 05:00:00,4.8,74.0,0.0,0.0,0.0,5.9
9630,2019-12-14 06:00:00,4.9,72.7,0.0,0.0,0.0,5.7
9631,2019-12-14 07:00:00,4.0,75.0,0.0,0.0,0.0,4.6
9632,2019-12-14 08:00:00,4.6,73.0,0.0,0.0,0.0,5.1
9633,2019-12-14 09:00:00,5.5,68.7,0.0,0.0,0.0,6.3
9634,2019-12-14 10:00:00,5.2,71.7,0.0,0.3,0.0,7.3
9635,2019-12-14 11:00:00,4.6,81.3,0.7,1.0,0.0,6.1
9636,2019-12-14 12:00:00,6.6,76.0,0.2,1.0,0.0,6.1
9637,2019-12-14 13:00:00,6.1,73.7,0.2,1.0,0.0,11.2
9638,2019-12-14 14:00:00,6.5,66.0,0.0,1.0,15.5,11.3
9639,2019-12-14 15:00:00,6.4,69.7,0.0,0.0,0.0,7.7
9640,2019-12-14 16:00:00,6.6,70.0,0.0,0.3,0.0,6.9
9641,2019-12-14 17:00:00,6.7,68.0,0.0,0.7,0.0,6.9
9642,2019-12-14 18:00:00,6.6,61.0,0.0,0.0,0.0,7.9
9643,2019-12-14 19:00:00,7.0,62.0,0.0,0.0,0.0,7.3
9644,2019-12-14 20:00:00,4.5,85.0,0.5,1.0,0.0,7.7
9645,2019-12-14 21:00:00,5.5,78.3,0.0,0.7,0.0,4.8
9646,2019-12-14 22:00:00,6.2,73.0,0.4,1.0,0.0,8.0
9647,2019-12-14 23:00:00,6.2,60.7,0.0,0.0,0.0,10.1
9648,2019-12-15 00:00:00,5.5,68.3,0.0,0.0,0.0,8.7
9649,2019-12-15 01:00:00,5.0,66.7,0.0,0.0,0.0,6.3
9650,2019-12-15 02:00:00,3.8,72.0,0.0,0.0,0.0,3.7
9651,2019-12-15 03:00:00,3.6,75.0,0.0,0.0,0.0,4.0
9652,2019-12-15 04:00:00,4.2,72.7,0.0,0.0,0.0,4.4
9653,2019-12-15 05:00:00,5.3,67.3,0.0,0.0,0.0,5.2
9654,2019-12-15 06:00:00,5.8,71.3,0.0,0.7,0.0,7.1
9655,2019-12-15 07:00:00,5.4,84.7,0.9,1.0,0.0,7.2
9656,2019-12-15 08:00:00,5.4,83.3,0.9,1.0,0.0,7.7
9657,2019-12-15 09:00:00,5.8,86.3,0.4,1.0,0.0,7.8
9658,2019-12-15 10:00:00,6.9,84.3,0.6,1.0,0.0,7.3
9659,2019-12-15 11:00:00,8.2,81.0,0.0,0.0,3.5,5.9
9660,2019-12-15 12:00:00,11.3,70.0,0.0,0.0,5.5,7.4
9661,2019-12-15 13:00:00,11.0,70.0,0.1,0.3,3.0,8.9
9662,2019-12-15 14:00:00,9.3,75.3,0.5,1.0,0.0,6.9
9663,2019-12-15 15:00:00,9.8,68.3,0.0,0.3,0.0,6.2
9664,2019-12-15 16:00:00,9.3,66.7,0.0,0.0,0.0,6.1
9665,2019-12-15 17:00:00,8.9,67.7,0.0,0.0,0.0,6.3
9666,2019-12-15 18:00:00,8.3,69.3,0.0,0.0,0.0,5.6
9667,2019-12-15 19:00:00,7.1,75.0,0.0,0.0,0.0,5.0
9668,2019-12-15 20:00:00,5.9,78.3,0.0,0.0,0.0,4.4
9669,2019-12-15 21:00:00,6.3,76.0,0.0,0.0,0.0,5.7
9670,2019-12-15 22:00:00,5.0,81.7,0.0,0.0,0.0,6.6
9671,2019-12-15 23:00:00,4.7,82.7,0.0,0.0,0.0,5.1
9672,2019-12-16 00:00:00,3.3,86.7,0.0,0.0,0.0,4.1
9673,2019-12-16 01:00:00,2.4,88.0,0.0,0.0,0.0,2.4
9674,2019-12-16 02:00:00,3.1,87.0,0.0,0.0,0.0,4.6
9675,2019-12-16 03:00:00,3.6,83.3,0.0,0.0,0.0,4.2
9676,2019-12-16 04:00:00,3.6,82.0,0.0,0.0,0.0,4.0
9677,2019-12-16 05:00:00,5.3,75.3,0.0,0.0,0.0,4.3
9678,2019-12-16 06:00:00,6.2,76.3,0.0,0.3,0.0,3.9
9679,2019-12-16 07:00:00,6.7,78.3,0.0,0.0,0.0,4.7
9680,2019-12-16 08:00:00,7.1,79.3,0.0,0.0,0.0,4.9
9681,2019-12-16 09:00:00,7.6,82.0,0.0,0.7,0.0,5.3
9682,2019-12-16 10:00:00,8.3,80.3,0.0,1.0,0.0,5.7
9683,2019-12-16 11:00:00,9.4,73.7,0.0,0.3,0.0,5.6
9684,2019-12-16 12:00:00,10.6,69.3,0.0,0.0,19.5,5.7
9685,2019-12-16 13:00:00,11.2,67.0,0.0,0.0,23.5,6.0
9686,2019-12-16 14:00:00,10.1,70.7,0.0,0.0,28.5,6.7
9687,2019-12-16 15:00:00,8.9,76.3,0.0,0.0,0.0,5.0
9688,2019-12-16 16:00:00,8.7,75.7,0.0,0.0,0.0,5.2
9689,2019-12-16 17:00:00,8.6,76.3,0.0,0.0,0.0,7.2
9690,2019-12-16 18:00:00,8.0,78.0,0.0,0.0,0.0,8.4
9691,2019-12-16 19:00:00,7.6,78.3,0.0,0.0,0.0,7.0
9692,2019-12-16 20:00:00,6.9,78.7,0.0,0.0,0.0,5.8
9693,2019-12-16 21:00:00,6.4,80.0,0.0,0.0,0.0,6.4
9694,2019-12-16 22:00:00,6.1,80.0,0.0,0.0,0.0,6.9
9695,2019-12-16 23:00:00,5.6,81.7,0.0,0.0,0.0,6.3
9696,2019-12-17 00:00:00,5.5,81.3,0.0,0.0,0.0,5.8
9697,2019-12-17 01:00:00,6.0,78.7,0.0,0.0,0.0,6.2
9698,2019-12-17 02:00:00,6.0,78.3,0.0,0.0,0.0,8.0
9699,2019-12-17 03:00:00,6.5,76.7,0.0,0.0,0.0,7.6
9700,2019-12-17 04:00:00,6.8,75.7,0.0,0.0,0.0,6.0
9701,2019-12-17 05:00:00,7.0,77.0,0.0,0.0,0.0,8.4
9702,2019-12-17 06:00:00,7.3,75.7,0.0,0.0,0.0,8.3
9703,2019-12-17 07:00:00,7.6,74.7,0.0,0.0,0.0,7.1
9704,2019-12-17 08:00:00,7.3,75.7,0.0,0.0,14.5,6.1
9705,2019-12-17 09:00:00,8.0,73.3,0.0,0.0,59.5,8.2
9706,2019-12-17 10:00:00,8.1,75.3,0.0,0.0,52.0,7.8
9707,2019-12-17 11:00:00,8.3,75.3,0.0,0.0,38.5,6.2
9708,2019-12-17 12:00:00,8.8,72.0,0.0,0.0,11.5,6.0
9709,2019-12-17 13:00:00,9.6,68.7,0.0,0.0,40.5,6.6
9710,2019-12-17 14:00:00,8.9,71.3,0.0,0.0,50.0,6.2
9711,2019-12-17 15:00:00,7.5,75.7,0.0,0.0,1.0,7.4
9712,2019-12-17 16:00:00,7.3,73.7,0.0,0.0,0.0,6.6
9713,2019-12-17 17:00:00,7.2,74.3,0.0,0.0,0.0,5.5
9714,2019-12-17 18:00:00,7.2,73.7,0.0,0.0,0.0,5.5
9715,2019-12-17 19:00:00,7.6,71.7,0.0,0.0,0.0,6.2
9716,2019-12-17 20:00:00,7.1,73.7,0.0,0.0,0.0,5.1
9717,2019-12-17 21:00:00,7.0,73.7,0.0,0.0,0.0,5.1
9718,2019-12-17 22:00:00,7.7,71.7,0.0,0.0,0.0,6.2
9719,2019-12-17 23:00:00,8.2,68.7,0.0,0.0,0.0,7.6
9720,2019-12-18 00:00:00,8.1,68.3,0.0,0.0,0.0,7.7
9721,2019-12-18 01:00:00,7.3,72.3,0.0,0.0,0.0,5.9
9722,2019-12-18 02:00:00,7.8,70.3,0.0,0.0,0.0,5.0
9723,2019-12-18 03:00:00,6.6,75.7,0.0,0.0,0.0,5.8
9724,2019-12-18 04:00:00,7.5,72.3,0.0,0.0,0.0,5.8
9725,2019-12-18 05:00:00,6.5,75.3,0.0,0.0,0.0,6.0
9726,2019-12-18 06:00:00,6.7,76.3,0.0,0.0,0.0,5.1
9727,2019-12-18 07:00:00,7.5,75.0,0.0,0.0,0.0,4.8
9728,2019-12-18 08:00:00,7.7,77.0,0.0,0.0,0.0,4.6
9729,2019-12-18 09:00:00,8.7,73.3,0.0,0.0,2.0,3.7
9730,2019-12-18 10:00:00,8.4,75.0,0.0,0.3,0.0,3.0
9731,2019-12-18 11:00:00,9.4,73.7,0.0,0.3,0.0,3.0
9732,2019-12-18 12:00:00,9.3,75.3,0.0,0.3,0.0,4.0
9733,2019-12-18 13:00:00,9.4,75.3,0.0,0.0,0.5,3.5
9734,2019-12-18 14:00:00,9.1,79.0,0.0,0.0,0.0,2.3
9735,2019-12-18 15:00:00,8.6,82.7,0.0,0.3,0.0,0.9
9736,2019-12-18 16:00:00,8.1,86.0,0.0,0.3,0.0,1.3
9737,2019-12-18 17:00:00,7.5,89.3,0.0,0.0,0.0,2.3
9738,2019-12-18 18:00:00,7.5,88.7,0.0,0.0,0.0,2.7
9739,2019-12-18 19:00:00,6.7,88.3,0.0,0.0,0.0,3.4
9740,2019-12-18 20:00:00,6.3,87.7,0.0,0.0,0.0,3.5
9741,2019-12-18 21:00:00,5.6,89.0,0.0,0.0,0.0,3.2
9742,2019-12-18 22:00:00,4.8,91.3,0.0,0.0,0.0,2.7
9743,2019-12-18 23:00:00,4.0,93.7,0.0,0.0,0.0,3.1
9744,2019-12-19 00:00:00,3.6,94.7,0.0,0.0,0.0,2.4
9745,2019-12-19 01:00:00,3.6,93.7,0.0,0.0,0.0,4.0
9746,2019-12-19 02:00:00,2.8,94.7,0.0,0.0,0.0,3.4
9747,2019-12-19 03:00:00,2.8,94.0,0.0,0.0,0.0,3.8
9748,2019-12-19 04:00:00,2.5,93.7,0.0,0.0,0.0,3.9
9749,2019-12-19 05:00:00,3.7,93.3,0.0,0.0,0.0,3.7
9750,2019-12-19 06:00:00,4.0,92.0,0.0,0.0,0.0,4.0
9751,2019-12-19 07:00:00,4.6,89.3,0.0,0.0,0.0,5.2
9752,2019-12-19 08:00:00,7.5,79.7,0.0,0.0,1.5,5.7
9753,2019-12-19 09:00:00,8.5,78.0,0.0,0.0,38.5,6.8
9754,2019-12-19 10:00:00,9.1,77.7,0.0,0.0,60.0,7.7
9755,2019-12-19 11:00:00,9.0,79.0,0.0,0.0,60.0,7.9
9756,2019-12-19 12:00:00,8.9,83.0,0.0,0.0,40.0,7.7
9757,2019-12-19 13:00:00,9.3,83.0,0.0,0.0,1.0,9.3
9758,2019-12-19 14:00:00,9.4,82.0,0.0,0.0,0.0,9.5
9759,2019-12-19 15:00:00,9.6,81.0,0.0,0.0,0.0,7.6
9760,2019-12-19 16:00:00,9.5,80.0,0.0,0.0,0.0,8.4
9761,2019-12-19 17:00:00,8.9,79.3,0.0,0.0,0.0,8.6
9762,2019-12-19 18:00:00,8.2,80.0,0.0,0.0,0.0,8.5
9763,2019-12-19 19:00:00,8.2,80.3,0.0,0.0,0.0,9.5
9764,2019-12-19 20:00:00,8.5,80.7,0.0,0.0,0.0,10.0
9765,2019-12-19 21:00:00,8.6,79.7,0.0,0.0,0.0,9.7
9766,2019-12-19 22:00:00,8.6,79.7,0.0,0.0,0.0,9.5
9767,2019-12-19 23:00:00,8.8,80.3,0.0,0.0,0.0,9.5
9768,2019-12-20 00:00:00,9.0,80.7,0.0,0.0,0.0,9.2
9769,2019-12-20 01:00:00,9.0,81.7,0.0,0.0,0.0,8.6
9770,2019-12-20 02:00:00,8.9,82.0,0.0,0.0,0.0,9.4
9771,2019-12-20 03:00:00,8.9,80.7,0.0,0.0,0.0,9.3
9772,2019-12-20 04:00:00,9.1,78.3,0.0,0.0,0.0,9.0
9773,2019-12-20 05:00:00,9.2,77.3,0.0,0.0,0.0,8.7
9774,2019-12-20 06:00:00,9.0,77.0,0.0,0.0,0.0,8.4
9775,2019-12-20 07:00:00,8.7,77.0,0.0,0.0,0.0,8.9
9776,2019-12-20 08:00:00,8.7,76.0,0.0,0.0,10.5,9.2
9777,2019-12-20 09:00:00,9.4,73.7,0.0,0.0,51.0,8.2
9778,2019-12-20 10:00:00,10.2,70.7,0.0,0.0,60.0,8.5
9779,2019-12-20 11:00:00,10.5,69.3,0.0,0.0,60.0,9.1
9780,2019-12-20 12:00:00,10.5,69.3,0.0,0.0,60.0,10.5
9781,2019-12-20 13:00:00,10.9,67.7,0.0,0.0,60.0,9.3
9782,2019-12-20 14:00:00,10.5,70.7,0.0,0.0,54.5,8.8
9783,2019-12-20 15:00:00,9.8,74.3,0.0,0.0,3.5,8.8
9784,2019-12-20 16:00:00,9.5,76.0,0.0,0.0,0.0,9.2
9785,2019-12-20 17:00:00,9.3,76.3,0.0,0.0,0.0,10.2
9786,2019-12-20 18:00:00,9.6,75.7,0.0,0.0,0.0,9.4
9787,2019-12-20 19:00:00,9.9,74.3,0.0,0.0,0.0,8.7
9788,2019-12-20 20:00:00,9.8,75.7,0.0,0.0,0.0,7.8
9789,2019-12-20 21:00:00,9.6,76.7,0.0,0.0,0.0,7.5
9790,2019-12-20 22:00:00,9.7,78.7,0.1,0.7,0.0,6.5
9791,2019-12-20 23:00:00,9.1,86.3,0.4,1.0,0.0,4.4
9792,2019-12-21 00:00:00,8.7,89.3,0.0,1.0,0.0,3.6
9793,2019-12-21 01:00:00,8.6,91.3,0.4,1.0,0.0,4.3
9794,2019-12-21 02:00:00,8.2,94.3,1.6,1.0,0.0,4.1
9795,2019-12-21 03:00:00,8.7,85.0,1.1,1.0,0.0,5.5
9796,2019-12-21 04:00:00,7.8,87.3,0.8,1.0,0.0,4.5
9797,2019-12-21 05:00:00,7.2,92.0,0.2,1.0,0.0,3.5
9798,2019-12-21 06:00:00,7.2,89.7,0.0,0.3,0.0,4.3
9799,2019-12-21 07:00:00,6.5,89.0,0.0,0.0,0.0,4.5
9800,2019-12-21 08:00:00,5.8,87.0,0.0,0.0,27.0,4.4
9801,2019-12-21 09:00:00,7.7,78.0,0.0,0.0,60.0,4.6
9802,2019-12-21 10:00:00,8.9,69.3,0.0,0.0,60.0,4.1
9803,2019-12-21 11:00:00,9.6,68.0,0.0,0.0,60.0,3.6
9804,2019-12-21 12:00:00,9.0,70.0,0.0,0.0,38.0,4.2
9805,2019-12-21 13:00:00,8.7,74.0,0.0,0.0,0.0,1.9
9806,2019-12-21 14:00:00,8.0,79.7,0.0,0.0,0.0,1.9
9807,2019-12-21 15:00:00,7.0,82.3,0.0,0.0,0.0,2.7
9808,2019-12-21 16:00:00,6.1,84.7,0.0,0.0,0.0,3.5
9809,2019-12-21 17:00:00,5.5,88.0,0.0,0.0,0.0,2.5
9810,2019-12-21 18:00:00,4.6,91.7,0.0,0.0,0.0,3.0
9811,2019-12-21 19:00:00,4.7,92.0,0.0,0.0,0.0,2.7
9812,2019-12-21 20:00:00,4.1,92.3,0.0,0.0,0.0,3.2
9813,2019-12-21 21:00:00,3.5,93.7,0.0,0.0,0.0,2.8
9814,2019-12-21 22:00:00,3.2,93.0,0.0,0.0,0.0,3.8
9815,2019-12-21 23:00:00,2.4,95.3,0.0,0.0,0.0,3.0
9816,2019-12-22 00:00:00,3.6,91.7,0.0,0.0,0.0,4.3
9817,2019-12-22 01:00:00,2.3,94.3,0.0,0.0,0.0,3.6
9818,2019-12-22 02:00:00,2.8,91.3,0.0,0.0,0.0,3.5
9819,2019-12-22 03:00:00,2.7,90.7,0.0,0.0,0.0,3.7
9820,2019-12-22 04:00:00,3.0,89.7,0.0,0.0,0.0,4.0
9821,2019-12-22 05:00:00,4.0,86.0,0.0,0.0,0.0,4.6
9822,2019-12-22 06:00:00,3.4,88.3,0.0,0.0,0.0,5.3
9823,2019-12-22 07:00:00,2.5,89.7,0.0,0.0,0.0,3.9
9824,2019-12-22 08:00:00,2.1,91.3,0.0,0.0,4.0,2.7
9825,2019-12-22 09:00:00,3.3,89.0,0.0,0.0,35.0,3.0
9826,2019-12-22 10:00:00,5.8,82.3,0.0,0.0,1.0,4.4
9827,2019-12-22 11:00:00,6.8,78.7,0.0,0.0,1.0,5.2
9828,2019-12-22 12:00:00,7.0,75.0,0.0,0.3,0.0,6.5
9829,2019-12-22 13:00:00,6.9,75.7,0.0,0.3,0.0,6.1
9830,2019-12-22 14:00:00,6.0,78.3,0.0,0.0,0.0,4.9
9831,2019-12-22 15:00:00,5.7,79.7,0.0,0.0,0.0,4.5
9832,2019-12-22 16:00:00,5.4,80.3,0.0,0.0,0.0,3.6
9833,2019-12-22 17:00:00,5.3,80.3,0.0,0.0,0.0,3.6
9834,2019-12-22 18:00:00,5.4,80.0,0.0,0.0,0.0,3.9
9835,2019-12-22 19:00:00,5.1,83.7,0.0,0.3,0.0,2.9
9836,2019-12-22 20:00:00,5.0,84.7,0.0,0.0,0.0,3.5
9837,2019-12-22 21:00:00,5.3,83.7,0.0,0.3,0.0,3.5
9838,2019-12-22 22:00:00,5.2,85.0,0.0,0.3,0.0,2.8
9839,2019-12-22 23:00:00,5.3,85.3,0.0,0.0,0.0,3.7
9840,2019-12-23 00:00:00,5.4,86.7,0.0,0.3,0.0,3.3
9841,2019-12-23 01:00:00,5.4,88.3,0.0,1.0,0.0,3.3
9842,2019-12-23 02:00:00,6.0,87.0,0.0,0.0,0.0,3.4
9843,2019-12-23 03:00:00,7.0,86.3,0.0,0.3,0.0,5.5
9844,2019-12-23 04:00:00,7.2,80.0,0.0,0.7,0.0,6.5
9845,2019-12-23 05:00:00,7.4,78.0,0.0,0.3,0.0,6.1
9846,2019-12-23 06:00:00,7.7,76.3,0.0,0.0,0.0,6.6
9847,2019-12-23 07:00:00,7.2,81.0,0.0,0.7,0.0,5.9
9848,2019-12-23 08:00:00,7.1,80.3,0.0,0.7,0.0,6.9
9849,2019-12-23 09:00:00,7.3,76.0,0.0,0.3,0.0,6.8
9850,2019-12-23 10:00:00,7.6,72.7,0.0,0.0,0.0,7.1
9851,2019-12-23 11:00:00,8.0,70.3,0.0,0.0,0.0,7.4
9852,2019-12-23 12:00:00,8.0,71.0,0.0,0.0,0.0,6.8
9853,2019-12-23 13:00:00,7.9,75.0,0.0,0.3,0.0,5.9
9854,2019-12-23 14:00:00,7.6,78.0,0.0,0.3,0.0,6.0
9855,2019-12-23 15:00:00,6.9,85.3,0.2,1.0,0.0,3.3
9856,2019-12-23 16:00:00,7.4,80.0,0.0,0.3,0.0,4.4
9857,2019-12-23 17:00:00,7.2,81.3,0.0,0.7,0.0,4.6
9858,2019-12-23 18:00:00,7.1,79.7,0.0,0.7,0.0,5.6
9859,2019-12-23 19:00:00,6.9,74.7,0.0,0.0,0.0,5.3
9860,2019-12-23 20:00:00,6.8,75.3,0.0,0.0,0.0,4.8
9861,2019-12-23 21:00:00,6.7,76.3,0.0,0.0,0.0,5.2
9862,2019-12-23 22:00:00,6.9,73.3,0.0,0.0,0.0,5.7
9863,2019-12-23 23:00:00,6.9,74.0,0.0,0.0,0.0,6.0
9864,2019-12-24 00:00:00,6.8,75.7,0.0,0.3,0.0,5.9
9865,2019-12-24 01:00:00,6.7,79.3,0.1,1.0,0.0,6.4
