p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_battery_pack,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
False,frame_lock,False,0,,12,0,False,13784876,,ok,93423,0,7551005447,2019-03-28 14:05:00,13.755228888889,Martin-Luther-Straße 11,True,True,True,1,start,dresden,0,BIKE 93423,15,51.063835555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13785021,,ok,93423,0,7551005447,2019-03-28 14:09:00,13.755831111111,Martin-Luther-Straße,True,True,True,1,end,dresden,0,BIKE 93423,15,51.064475555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13785021,,ok,93423,0,7551005447,2019-03-28 14:49:00,13.755831111111,Martin-Luther-Straße,True,True,True,1,start,dresden,0,BIKE 93423,15,51.064475555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13786453,,ok,93423,0,7551005447,2019-03-28 14:52:00,13.757557777778,Sebnitzer Straße 30,True,True,True,1,end,dresden,0,BIKE 93423,15,51.068173333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13786453,,ok,93423,0,7551005447,2019-03-28 23:59:00,13.757621111111,Kamenzer Straße 27,True,True,True,1,last,dresden,0,BIKE 93423,15,51.067333333333,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93637,0,7551006400,2019-03-28 00:00:00,13.75129,,True,True,False,5,first,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93637,0,7551006400,2019-03-28 01:13:00,13.75129,,True,True,False,5,start,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93637,0,7551006400,2019-03-28 06:22:00,13.75129,,True,True,False,5,end,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,0,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93637,0,7551006400,2019-03-28 15:41:00,13.75129,,True,True,False,5,last,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,,"{""15"": 5}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93195,0,7551003747,2019-03-28 00:00:00,13.75129,,True,True,False,5,first,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,0,"{""undefined"": 1, ""15"": 4}"
False,frame_lock,False,0,,12,0,False,13789740,,ok,93195,0,7551003747,2019-03-28 23:59:00,13.752286666667,Bautzner Straße 16,True,True,True,1,last,dresden,0,BIKE 93195,15,51.06272,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13763560,,ok,93247,0,7551003764,2019-03-28 00:00:00,13.70284,,True,True,True,1,first,dresden,0,BIKE 93247,15,51.037671111111,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13771655,,ok,93247,0,7551003764,2019-03-28 16:54:00,13.702785555556,Hainsberger Straße 4,True,True,True,1,start,dresden,0,BIKE 93247,15,51.037755555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13791844,,ok,93247,0,7551003764,2019-03-28 17:20:00,13.701574444444,Bonhoefferplatz,True,True,True,1,end,dresden,0,BIKE 93247,15,51.039271111111,,"{""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93247,0,7551003764,2019-03-28 23:59:00,13.701678514481,,True,True,False,5,last,dresden,0,Bonhoeffer Platz,15,51.038466106821,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4315,False,9972732,,ok,93519,0,7551006892,2019-03-28 00:08:00,13.74415397644,,True,True,False,2,first,dresden,0,Pirnaischer Platz,15,51.048972240425,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4315,False,9972732,,ok,93519,0,7551006892,2019-03-28 16:09:00,13.74415397644,,True,True,False,3,start,dresden,0,Pirnaischer Platz,15,51.048972240425,,"{""15"": 3}"
True,frame_lock,False,0,,0,4412,False,155920,,ok,93519,0,7551006892,2019-03-28 16:26:00,13.737196326256,,True,True,False,2,end,dresden,0,Kulturpalast,15,51.050547111895,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13796970,,ok,93519,0,7551006892,2019-03-28 20:24:00,13.735612222222,Kleine Brüdergasse 3,True,True,True,1,start,dresden,0,BIKE 93519,15,51.051622222222,,"{""15"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93519,0,7551006892,2019-03-28 20:33:00,13.74731361866,,True,True,False,3,end,dresden,0,Albertplatz,15,51.063895958845,,"{""15"": 3}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93519,0,7551006892,2019-03-28 20:44:00,13.74731361866,,True,True,False,3,start,dresden,0,Albertplatz,15,51.063895958845,,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13797704,,ok,93519,0,7551006892,2019-03-28 20:59:00,13.754351111111,Louisenstraße 48,True,True,True,1,end,dresden,0,BIKE 93519,15,51.065853333333,,"{""15"": 1}"
True,frame_lock,False,0,,0,4376,False,264578,,ok,93519,0,7551006892,2019-03-28 23:59:00,13.756663799286,,True,True,False,1,last,dresden,0,Martin-Luther-Platz (Kirche),15,51.06413531956,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13769367,,ok,93385,0,7551004176,2019-03-28 00:12:00,13.706201111111,,True,True,True,1,first,dresden,0,BIKE 93385,0,51.042688888889,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13787971,,ok,93385,0,7551004176,2019-03-28 15:39:00,13.706705555556,,True,True,True,1,start,dresden,0,BIKE 93385,0,51.044222222222,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13789713,,ok,93385,0,7551004176,2019-03-28 16:22:00,13.715226666667,Wilder-Mann-Straße 21b,True,True,True,1,end,dresden,0,BIKE 93385,0,51.090373333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13789713,,ok,93385,0,7551004176,2019-03-28 17:59:00,13.715154444444,Wilder-Mann-Straße 21b,True,True,True,1,start,dresden,0,BIKE 93385,0,51.090071111111,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4356,False,264558,,ok,93385,0,7551004176,2019-03-28 18:05:00,13.723366856575,,True,True,False,3,end,dresden,0,Hubertusplatz,0,51.089746503946,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4356,False,264558,,ok,93385,0,7551004176,2019-03-28 23:59:00,13.723366856575,,True,True,False,3,last,dresden,0,Hubertusplatz,0,51.089746503946,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93254,0,7551007296,2019-03-28 00:00:00,13.73007774353,,True,True,False,5,first,dresden,0,DVB Trachenberger Straße,0,51.087377752691,0,"{""undefined"": 5}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93254,0,7551007296,2019-03-28 23:59:00,13.73007774353,,True,True,False,5,last,dresden,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 4, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13765237,,ok,93599,0,7551006557,2019-03-28 00:00:00,13.711462222222,,True,True,True,1,first,dresden,0,BIKE 93599,15,51.058,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13796359,,ok,93599,0,7551006557,2019-03-28 23:59:00,13.710754444444,Schäferstraße,True,True,True,1,last,dresden,0,BIKE 93599,15,51.057862222222,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4485,False,10299619,,ok,93694,0,7551007272,2019-03-28 00:00:00,13.698416948318,,True,True,False,3,first,dresden,0,Bünaustraße,15,51.043407490521,0,"{""15"": 3}"
True,frame_lock,False,0,free,0,4485,False,10299619,,ok,93694,0,7551007272,2019-03-28 07:14:00,13.698416948318,,True,True,False,2,start,dresden,0,Bünaustraße,15,51.043407490521,0,"{""15"": 2}"
True,frame_lock,False,0,free,0,4485,False,10299619,,ok,93694,0,7551007272,2019-03-28 07:16:00,13.698416948318,,True,True,False,1,end,dresden,0,Bünaustraße,15,51.043407490521,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4485,False,10299619,,ok,93694,0,7551007272,2019-03-28 23:59:00,13.698416948318,,True,True,False,1,last,dresden,0,Bünaustraße,15,51.043407490521,,"{""15"": 1}"
True,frame_lock,False,0,,0,4327,False,121771,,ok,93049,0,7551003730,2019-03-28 00:00:00,13.750328421593,,True,True,False,3,first,dresden,0,Schauburg,15,51.071143657107,0,"{""15"": 3}"
True,frame_lock,False,0,,0,4327,False,121771,,ok,93049,0,7551003730,2019-03-28 00:53:00,13.750328421593,,True,True,False,3,start,dresden,0,Schauburg,15,51.071143657107,0,"{""15"": 3}"
True,frame_lock,False,4,stele,0,4432,False,300246,,ok,93049,2,7551003730,2019-03-28 01:04:00,13.745548725128,,True,True,False,2,end,dresden,0,Markthalle Dresden,15,51.059900812102,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,4,stele,0,4432,False,300246,,ok,93049,2,7551003730,2019-03-28 05:36:00,13.745548725128,,True,True,False,2,last,dresden,0,Markthalle Dresden,15,51.059900812102,0,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13755205,,ok,93775,0,7551002750,2019-03-28 00:00:00,13.704767777778,,True,True,True,1,first,dresden,0,BIKE 93775,15,51.045533333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13755205,,ok,93775,0,7551002750,2019-03-28 01:34:00,13.704767777778,,True,True,True,1,start,dresden,0,BIKE 93775,15,51.045533333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13770476,,ok,93775,0,7551002750,2019-03-28 01:45:00,13.732305555556,,True,True,True,1,end,dresden,0,BIKE 93775,15,51.041115555556,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13784519,,ok,93775,0,7551002750,2019-03-28 22:49:00,13.732251111111,,True,True,True,1,start,dresden,0,BIKE 93775,15,51.041195555556,,"{""15"": 1}"
True,frame_lock,False,0,,0,4437,False,310791,,ok,93775,0,7551002750,2019-03-28 23:10:00,13.6929666996,,True,True,False,1,end,dresden,0,Conertplatz,15,51.046001084414,,"{""15"": 1}"
True,frame_lock,False,0,,0,4437,False,310791,,ok,93775,0,7551002750,2019-03-28 23:59:00,13.6929666996,,True,True,False,1,last,dresden,0,Conertplatz,15,51.046001084414,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13769178,,ok,93815,0,7551006334,2019-03-28 00:00:00,13.704934444444,,True,True,True,1,first,dresden,0,BIKE 93815,15,51.047191111111,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13770625,,ok,93815,0,7551006334,2019-03-28 14:12:00,13.70487,Columbusstraße 8,True,True,True,1,start,dresden,0,BIKE 93815,15,51.045564444444,,"{""15"": 1}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93815,0,7551006334,2019-03-28 14:20:00,13.720845580101,,True,True,False,1,end,dresden,0,World-Trade-Center,15,51.049181327086,,"{""15"": 1}"
True,frame_lock,False,0,,0,4426,False,27113,,ok,93815,0,7551006334,2019-03-28 15:09:00,13.720845580101,,True,True,False,1,start,dresden,0,World-Trade-Center,15,51.049181327086,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13787224,,ok,93815,0,7551006334,2019-03-28 15:16:00,13.729567777778,Schweriner Straße 12,True,True,True,1,end,dresden,0,BIKE 93815,15,51.051462222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13787224,,ok,93815,0,7551006334,2019-03-28 15:22:00,13.729567777778,Schweriner Straße 12,True,True,True,1,start,dresden,0,BIKE 93815,15,51.051462222222,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93815,0,7551006334,2019-03-28 15:31:00,13.71493,,True,True,False,3,end,dresden,0,Manitiusstraße,15,51.05658,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93815,0,7551006334,2019-03-28 23:59:00,13.71493,,True,True,False,5,last,dresden,0,Manitiusstraße,15,51.05658,,"{""undefined"": 3, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13753933,,ok,93559,0,7551006595,2019-03-28 00:00:00,13.725095555556,,True,True,True,1,first,dresden,0,BIKE 93559,0,51.050653333333,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13753933,"{""percentage"": 0}",ok,93559,0,7551006595,2019-03-28 10:13:00,13.724762222222,,True,True,True,1,start,dresden,0,BIKE 93559,0,51.050786666667,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13778861,"{""percentage"": 0}",ok,93559,0,7551006595,2019-03-28 10:19:00,13.732082222222,Ostra-Allee,True,True,True,1,end,dresden,0,BIKE 93559,0,51.052653333333,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13779198,,ok,93559,0,7551006595,2019-03-28 13:40:00,13.731005555556,Theaterstraße 11-15,True,True,True,1,start,dresden,0,BIKE 93559,0,51.052497777778,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4314,False,12936,,ok,93559,0,7551006595,2019-03-28 14:08:00,13.751079440117,,True,True,False,1,end,dresden,0,Großer Garten / Lennéstraße,0,51.042628372186,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4314,False,12936,,ok,93559,0,7551006595,2019-03-28 14:55:00,13.751079440117,,True,True,False,1,start,dresden,0,Großer Garten / Lennéstraße,0,51.042628372186,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13786938,,ok,93559,0,7551006595,2019-03-28 15:07:00,13.753461111111,Böhmische Straße 20,True,True,True,1,end,dresden,0,BIKE 93559,0,51.064662222222,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13786938,,ok,93559,0,7551006595,2019-03-28 23:35:00,13.753498888889,Böhmische Straße 25,True,True,True,1,last,dresden,0,BIKE 93559,0,51.064817777778,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4485,False,10299619,,ok,93352,0,7551006577,2019-03-28 00:00:00,13.698416948318,,True,True,False,3,first,dresden,0,Bünaustraße,15,51.043407490521,0,"{""15"": 3}"
True,frame_lock,False,0,free,0,4485,False,10299619,,ok,93352,0,7551006577,2019-03-28 07:15:00,13.698416948318,,True,True,False,1,start,dresden,0,Bünaustraße,15,51.043407490521,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4453,False,4405603,,ok,93352,0,7551006577,2019-03-28 07:27:00,13.72757,,True,True,False,2,end,dresden,0,Hettnerstr. / George-Bähr-Str.,15,51.03006,0,"{""15"": 2}"
True,frame_lock,False,0,free,0,4453,False,4405603,"{""percentage"": 0}",ok,93352,0,7551006577,2019-03-28 11:42:00,13.72757,,True,True,False,3,start,dresden,0,Hettnerstr. / George-Bähr-Str.,15,51.03006,0,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13780941,"{""percentage"": 0}",ok,93352,0,7551006577,2019-03-28 11:51:00,13.747472222222,Zellescher Weg 40,True,True,True,1,end,dresden,0,BIKE 93352,15,51.027662222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13780941,"{""percentage"": 0}",ok,93352,0,7551006577,2019-03-28 12:02:00,13.747472222222,Zellescher Weg 40,True,True,True,1,start,dresden,0,BIKE 93352,15,51.027662222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13781646,"{""percentage"": 0}",ok,93352,0,7551006577,2019-03-28 12:14:00,13.746663333333,Ackermannstraße 19,True,True,True,1,end,dresden,0,BIKE 93352,15,51.028937777778,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4458,False,4405670,,ok,93352,0,7551006577,2019-03-28 14:09:00,13.74773,,True,True,False,4,start,dresden,0,Wundtstr. / Zellescher Weg,15,51.02837,,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93352,0,7551006577,2019-03-28 14:28:00,13.75129,,True,True,False,5,end,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,,"{""15"": 5}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93352,0,7551006577,2019-03-28 16:38:00,13.75129,,True,True,False,5,start,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93352,0,7551006577,2019-03-28 18:57:00,13.75129,,True,True,False,5,end,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93352,0,7551006577,2019-03-28 23:06:00,13.75129,,True,True,False,5,last,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4505,False,10299865,,ok,93816,0,7551004143,2019-03-28 00:00:00,13.767585754395,,True,True,False,2,first,dresden,0,Altleubitz,15,51.01559733604,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4505,False,10299865,,ok,93816,0,7551004143,2019-03-28 23:59:00,13.767585754395,,True,True,False,2,last,dresden,0,Altleubitz,15,51.01559733604,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4332,False,73,,ok,93002,0,7551006326,2019-03-28 00:00:00,13.741219639778,,True,True,False,5,first,dresden,0,Bf. Dresden-Neustadt,0,51.065183772328,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4332,False,73,"{""percentage"": 0}",ok,93002,0,7551006326,2019-03-28 13:06:00,13.741219639778,,True,True,False,5,start,dresden,0,Bf. Dresden-Neustadt,0,51.065183772328,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4348,False,264548,,ok,93002,0,7551006326,2019-03-28 13:32:00,13.722910881043,,True,True,False,5,end,dresden,0,Nürnberger Ei,0,51.03376708728,,"{""undefined"": 4, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13793557,,ok,93002,0,7551006326,2019-03-28 19:34:00,13.724648888889,Münchner Straße,True,True,True,1,start,dresden,0,BIKE 93002,0,51.031186666667,,"{""undefined"": 1}"
True,frame_lock,False,0,traffic_sign,0,4461,False,4405708,,ok,93002,0,7551006326,2019-03-28 19:42:00,13.723919391632,,True,True,False,1,end,dresden,0,Andreas-Pfitzmann-Bau,0,51.025619416653,,"{""undefined"": 1}"
True,frame_lock,False,0,traffic_sign,0,4461,False,4405708,,ok,93002,0,7551006326,2019-03-28 21:11:00,13.723919391632,,True,True,False,1,start,dresden,0,Andreas-Pfitzmann-Bau,0,51.025619416653,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4348,False,264548,,ok,93002,0,7551006326,2019-03-28 21:18:00,13.722910881043,,True,True,False,1,end,dresden,0,Nürnberger Ei,0,51.03376708728,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4348,False,264548,,ok,93002,0,7551006326,2019-03-28 22:06:00,13.722910881043,,True,True,False,1,start,dresden,0,Nürnberger Ei,0,51.03376708728,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93002,0,7551006326,2019-03-28 22:21:00,13.71493,,True,True,False,5,end,dresden,0,Manitiusstraße,0,51.05658,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93002,0,7551006326,2019-03-28 23:59:00,13.71493,,True,True,False,5,last,dresden,0,Manitiusstraße,0,51.05658,,"{""undefined"": 3, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13767838,,ok,93642,0,7551003535,2019-03-28 00:00:00,13.728953333333,,True,True,True,1,first,dresden,0,BIKE 93642,15,51.070146666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13767838,,ok,93642,0,7551003535,2019-03-28 00:05:00,13.728953333333,,True,True,True,1,start,dresden,0,BIKE 93642,15,51.070146666667,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4315,False,9972732,,ok,93642,0,7551003535,2019-03-28 05:36:00,13.74415397644,,True,True,False,3,end,dresden,0,Pirnaischer Platz,15,51.048972240425,0,"{""15"": 3}"
True,frame_lock,False,0,,0,4315,False,9972732,,ok,93642,0,7551003535,2019-03-28 14:17:00,13.74415397644,,True,True,False,3,start,dresden,0,Pirnaischer Platz,15,51.048972240425,,"{""15"": 3}"
True,frame_lock,False,0,free,0,4441,False,637839,,ok,93642,0,7551003535,2019-03-28 14:42:00,13.736386299133,,True,True,False,1,end,dresden,0,Sächsische Landesbibliothek,15,51.028932638124,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4441,False,637839,,ok,93642,0,7551003535,2019-03-28 15:44:00,13.736386299133,,True,True,False,2,start,dresden,0,Sächsische Landesbibliothek,15,51.028932638124,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13788525,,ok,93642,0,7551003535,2019-03-28 15:51:00,13.726576666667,,True,True,True,1,end,dresden,0,BIKE 93642,15,51.032284444444,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4382,False,264586,,ok,93642,0,7551003535,2019-03-28 16:47:00,13.726285099983,,True,True,False,1,start,dresden,0,Nürnberger Platz,15,51.031520295058,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13791059,,ok,93642,0,7551003535,2019-03-28 16:59:00,13.725666666667,Rosenstraße 17,True,True,True,1,end,dresden,0,BIKE 93642,15,51.047844444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13796962,,ok,93642,0,7551003535,2019-03-28 23:59:00,13.725178888889,Rosenstraße 13,True,True,True,1,last,dresden,0,BIKE 93642,15,51.04808,,"{""15"": 1}"
True,frame_lock,False,0,,0,4404,False,26172,,ok,93557,0,7551006373,2019-03-28 00:00:00,13.740667104721,,True,True,False,3,first,dresden,0,Blockhaus / Augustusbrücke,0,51.057672145851,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4404,False,26172,,ok,93557,0,7551006373,2019-03-28 23:59:00,13.740667104721,,True,True,False,1,last,dresden,0,Blockhaus / Augustusbrücke,0,51.057672145851,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13763776,,ok,93531,0,7551006337,2019-03-28 00:00:00,13.721432222222,,True,True,True,1,first,dresden,0,BIKE 93531,15,51.046768888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13771641,,ok,93531,0,7551006337,2019-03-28 14:28:00,13.722307777778,Ammonstraße,True,True,True,1,last,dresden,0,BIKE 93531,15,51.046306666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13774304,,ok,93363,0,7551006170,2019-03-28 07:02:00,13.708707777778,,True,True,True,1,first,dresden,0,BIKE 93363,0,51.0338,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13774304,,ok,93363,0,7551006170,2019-03-28 23:59:00,13.708468888889,Zwickauer Straße,True,True,True,1,last,dresden,0,BIKE 93363,0,51.033742222222,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4349,False,264549,,ok,93722,0,7551004447,2019-03-28 00:00:00,13.715690374374,,True,True,False,1,first,dresden,0,Nossener Brücke,15,51.037126951669,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4349,False,264549,,ok,93722,0,7551004447,2019-03-28 06:56:00,13.715690374374,,True,True,False,1,last,dresden,0,Nossener Brücke,15,51.037126951669,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4308,False,14262,,ok,93240,0,7551007265,2019-03-28 00:00:00,13.749507665634,,True,True,False,2,first,dresden,0,Königsbrücker Platz,0,51.074982791812,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4308,False,14262,"{""percentage"": 0}",ok,93240,0,7551007265,2019-03-28 12:50:00,13.749507665634,,True,True,False,1,start,dresden,0,Königsbrücker Platz,0,51.074982791812,0,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4348,False,264548,,ok,93240,0,7551007265,2019-03-28 13:32:00,13.722910881043,,True,True,False,5,end,dresden,0,Nürnberger Ei,0,51.03376708728,,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,free,0,4348,False,264548,,ok,93240,0,7551007265,2019-03-28 18:11:00,13.722910881043,,True,True,False,2,start,dresden,0,Nürnberger Ei,0,51.03376708728,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4402,False,127640,,ok,93240,0,7551007265,2019-03-28 18:25:00,13.736354112625,,True,True,False,3,end,dresden,0,Vapiano / Prager Str.,0,51.044598065956,,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4402,False,127640,,ok,93240,0,7551007265,2019-03-28 22:01:00,13.736354112625,,True,True,False,3,start,dresden,0,Vapiano / Prager Str.,0,51.044598065956,,"{""undefined"": 2, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13798831,,ok,93240,0,7551007265,2019-03-28 22:06:00,13.732601111111,,True,True,True,1,end,dresden,0,BIKE 93240,0,51.041688888889,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4481,False,10299537,,ok,93240,0,7551007265,2019-03-28 23:59:00,13.712477087975,,True,True,False,5,last,dresden,0,Cottaer Straße (Haltestelle),0,51.050166045123,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,free,0,4485,False,10299619,,ok,93769,0,7551007294,2019-03-28 00:00:00,13.698416948318,,True,True,False,3,first,dresden,0,Bünaustraße,15,51.043407490521,0,"{""15"": 3}"
True,frame_lock,False,0,free,0,4485,False,10299619,,ok,93769,0,7551007294,2019-03-28 06:50:00,13.698416948318,,True,True,False,3,start,dresden,0,Bünaustraße,15,51.043407490521,0,"{""15"": 3}"
True,frame_lock,False,0,,0,4372,False,264574,,ok,93769,0,7551007294,2019-03-28 06:59:00,13.71099114418,,True,True,False,2,end,dresden,0,Chemnitzer Straße,15,51.033662509278,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4372,False,264574,,ok,93769,0,7551007294,2019-03-28 08:40:00,13.71099114418,,True,True,False,1,start,dresden,0,Chemnitzer Straße,15,51.033662509278,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4413,False,43026,,ok,93769,0,7551007294,2019-03-28 08:59:00,13.736944198608,,True,True,False,3,end,dresden,0,Altmarkt / Seestraße ,15,51.049427508558,0,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13797171,,ok,93769,0,7551007294,2019-03-28 23:59:00,13.735874444444,,True,True,True,1,last,dresden,0,BIKE 93769,15,51.048862222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13759190,,ok,93530,0,7551003219,2019-03-28 00:00:00,13.717114444444,,True,True,True,1,first,dresden,0,BIKE 93530,15,51.054484444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13770629,,ok,93530,0,7551003219,2019-03-28 21:05:00,13.716866666667,Berliner Straße 19,True,True,True,1,start,dresden,0,BIKE 93530,15,51.054693333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13798179,,ok,93530,0,7551003219,2019-03-28 21:26:00,13.753152222222,Rothenburger Straße 32,True,True,True,1,end,dresden,0,BIKE 93530,15,51.065217777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13798179,,ok,93530,0,7551003219,2019-03-28 23:59:00,13.753193333333,Rothenburger Straße 28,True,True,True,1,last,dresden,0,BIKE 93530,15,51.064875555556,,"{""15"": 1}"
